Time(s),Voltage(V),Current(A),TEMP (C),Battery_%
1143.594,14677,23950,20,99
1144.178,14670,23987,20,99
1144.673,14673,23937,20,99
1145.140,14673,23931,20,99
1145.678,14677,23953,20,99
1146.174,14677,23971,20,99
1146.622,14677,23959,20,99
1147.195,14673,23937,20,99
1147.635,14680,23940,20,99
1148.141,14677,23934,20,99
1148.674,14680,23937,20,99
1149.149,14673,23959,20,99
1149.667,14680,23946,20,99
1150.194,14680,23956,20,99
1150.629,14680,23990,20,99
1151.147,14680,23940,20,99
1151.638,14680,23946,20,99
1152.147,14680,23975,20,99
1152.656,14684,23931,20,99
1153.105,14680,23934,20,99
1153.680,14680,23934,20,99
1154.136,14684,23928,20,99
1154.678,14680,23909,20,99
1155.144,14677,23953,20,99
1155.650,14680,23940,20,99
1156.200,14684,23956,20,99
1156.663,14680,23950,20,99
1157.195,14684,23931,20,99
1157.646,14688,23946,20,99
1158.151,14680,23978,20,99
1158.656,14684,23971,20,99
1159.140,14688,23928,20,99
1159.617,14680,23962,20,99
1160.139,14680,23928,20,99
1160.679,14677,23956,20,99
1161.164,14680,23937,20,99
1161.621,14684,23993,20,99
1162.138,14684,23937,20,99
1162.630,14688,23968,20,99
1163.153,14688,23937,20,99
1163.698,14688,23896,20,99
1164.197,14684,23946,20,99
1164.636,14688,23915,20,99
1165.142,14688,23956,20,99
1165.658,14684,23987,20,99
1166.170,14691,23940,20,99
1166.636,14688,23956,20,99
1167.123,14688,23962,20,99
1167.795,14684,24000,20,99
1168.119,14684,23934,20,99
1168.671,14691,23937,20,99
1169.102,14688,23959,20,99
1169.654,14691,23946,20,99
1170.131,14688,23946,20,99
1170.650,14691,23990,20,99
1171.133,14691,23921,20,99
1171.633,14688,24009,20,99
1172.114,14695,23978,20,99
1172.637,14688,23962,20,99
1173.225,14698,23934,20,99
1173.708,14695,23931,20,99
1174.176,14688,23937,20,99
1174.713,14698,23928,20,99
1175.165,14695,23918,20,99
1175.705,14695,23953,20,99
1176.145,14691,23993,20,99
1176.741,14688,23956,20,99
1177.136,14695,23990,20,99
1177.635,14698,23956,20,99
1178.147,14698,23928,20,99
1178.619,14698,23953,20,99
1179.162,14698,23950,20,99
1179.696,14698,23940,20,99
1180.138,14698,23953,20,99
1180.700,14702,23953,20,99
1181.160,14691,23946,20,99
1181.662,14695,23981,20,99
1182.114,14695,23950,20,99
1182.685,14698,23953,20,99
1183.123,14706,23959,20,99
1183.655,14698,23996,20,99
1184.154,14702,23946,20,99
1184.658,14698,23934,20,99
1185.150,14702,23934,20,99
1185.642,14702,23962,20,99
1186.242,14702,23934,20,99
1186.660,14706,23959,20,99
1187.156,14709,23953,20,99
1187.682,14698,23934,20,99
1188.162,14695,23978,20,99
1188.715,14706,23934,20,99
1189.140,14698,23940,20,99
1189.671,14702,23950,20,99
1190.131,14709,23934,20,99
1190.659,14702,23931,20,99
1191.172,14702,23978,20,99
1191.821,14706,23981,20,99
1192.201,14706,23968,20,99
1192.681,14706,23921,20,100
1193.152,14709,23956,20,100
1193.614,14706,23959,20,100
1194.117,14702,23931,20,99
1194.614,14709,23959,20,99
1195.206,14706,23971,20,99
1195.632,14709,23962,20,100
1196.190,14709,23950,20,100
1196.675,14706,23971,20,100
1197.221,14706,23975,20,100
1197.650,14713,23978,20,100
1198.161,14709,23940,20,100
1198.674,14706,23940,20,100
1199.165,14709,23968,20,100
1199.679,14716,23962,20,100
1200.207,14709,23971,20,100
1200.692,14709,23931,20,100
1201.185,14713,23950,20,100
1201.721,14713,23912,20,100
1202.159,14709,23937,20,100
1202.705,14706,23953,20,100
1203.149,14709,23971,20,100
1203.662,14716,23962,20,100
1204.173,14716,23950,20,100
1204.639,14709,23956,20,100
1205.166,14713,23946,20,100
1205.637,14713,23959,20,100
1206.169,14716,23950,20,100
1206.671,14709,23959,20,100
1207.205,14713,23962,20,100
1207.640,14716,23921,20,100
1208.200,14713,23959,20,100
1208.653,14716,23934,20,100
1209.164,14720,23962,20,100
1209.671,14720,23937,20,100
1210.197,14716,24000,20,100
1210.629,14716,23950,20,100
1211.222,14720,23962,20,100
1211.643,14720,23934,20,100
1212.140,14713,23937,20,100
1212.652,14720,23968,20,100
1213.146,14720,23981,20,100
1213.725,14716,23950,20,100
1214.135,14724,23946,20,100
1214.632,14713,23918,20,100
1215.146,14724,23937,20,100
1215.680,14720,23918,20,100
1216.229,14720,23940,20,100
1216.640,14720,23937,20,100
1217.180,14716,23950,20,100
1217.693,14724,23953,20,100
1218.130,14724,23931,20,100
1218.729,14724,23959,20,100
1219.194,14724,23996,20,100
1219.667,14724,23987,20,100
1220.155,14724,23950,20,100
1220.655,14731,23946,20,100
1221.236,14724,23896,20,100
1221.653,14724,23962,20,100
1222.216,14720,23959,20,100
1222.661,14727,23968,20,100
1223.130,14724,23953,20,100
1223.657,14731,23921,20,100
1224.275,14731,23971,20,100
1224.634,14727,23937,20,100
1225.163,14727,23934,20,100
1225.729,14724,23971,20,100
1226.177,14727,23937,20,100
1226.711,14734,23971,20,100
1227.173,14727,23950,20,100
1227.697,14731,23946,20,100
1228.197,14731,23959,20,100
1228.693,14724,23962,20,100
1229.176,14734,23946,20,100
1229.645,14731,23959,20,100
1230.144,14731,23953,20,100
1230.650,14734,23975,20,100
1231.205,14734,23990,20,100
1231.628,14731,23953,20,100
1232.151,14734,23953,20,100
1232.657,14731,23953,20,100
1233.169,14731,23959,20,100
1233.688,14734,23959,20,100
1234.165,14734,23981,20,100
1234.677,14734,23981,20,100
1235.244,14734,23975,20,100
1235.689,14738,23946,20,100
1236.244,14731,23962,20,100
1236.713,14738,23962,20,100
1237.211,14731,23950,20,100
1237.696,14738,23959,20,100
1238.187,14742,23968,20,100
1238.715,14734,23946,20,100
1239.164,14738,23956,20,100
1239.650,14738,23940,20,100
1240.170,14734,23959,20,100
1240.675,14742,23978,20,100
1241.240,14734,23981,20,100
1241.677,14731,23940,20,100
1242.216,14742,24000,20,100
1242.697,14738,23959,20,100
1243.174,14745,23953,20,100
1243.645,14738,23918,20,100
1244.179,14742,23959,20,100
1244.707,14742,23971,20,100
1245.196,14742,23968,20,100
1245.743,14742,23956,20,100
1246.212,14742,23931,20,100
1246.682,14745,23934,20,100
1247.227,14752,23978,20,100
1247.697,14745,23971,20,100
1248.172,14742,23940,20,100
1248.694,14742,23940,20,100
1249.203,14745,23953,20,100
1249.663,14745,23975,20,100
1250.211,14742,23978,20,100
1250.718,14749,23959,20,100
1251.181,14749,23928,20,100
1251.650,14749,23950,20,100
1252.204,14742,23959,20,100
1252.667,14752,23953,20,100
1253.185,14749,23950,20,100
1253.673,14749,23940,20,100
1254.176,14752,23950,20,100
1254.740,14749,23940,20,100
1255.214,14749,23937,20,100
1255.647,14749,23953,20,100
1256.227,14749,23937,20,100
1256.646,14749,23990,20,100
1257.218,14756,23968,20,100
1257.709,14749,23928,20,100
1258.232,14745,23937,20,100
1258.668,14756,23990,20,100
1259.164,14756,23981,20,100
1259.708,14749,23956,20,100
1260.166,14752,23962,20,100
1260.685,14749,23959,20,100
1261.191,14752,23968,20,100
1261.760,14752,23934,20,100
1262.231,14752,23950,20,100
1262.665,14756,23962,20,100
1263.185,14760,23931,20,100
1263.726,14760,23971,20,100
1264.435,14752,24000,20,100
1264.699,14760,23975,20,100
1265.151,14756,23962,20,100
1265.650,14760,23937,20,100
1266.275,14760,23893,20,100
1266.671,14756,23956,20,100
1267.203,14760,23931,20,100
1267.683,14763,23931,20,100
1268.209,14760,23975,20,100
1268.730,14756,23990,20,100
1269.213,14760,23962,20,100
1269.714,14760,23928,20,100
1270.226,14756,23978,20,100
1270.657,14760,23946,20,100
1271.240,14763,23953,20,100
1271.672,14767,23940,20,100
1272.227,14763,23993,20,100
1272.700,14760,23959,20,100
1273.254,14760,23940,20,100
1273.738,14763,23921,20,100
1274.187,14770,23962,20,100
1274.705,14763,23953,20,100
1275.245,14763,24000,20,100
1275.655,14760,23934,20,100
1276.214,14767,23950,20,100
1276.694,14760,23971,20,100
1277.172,14763,23981,20,100
1277.679,14767,23981,20,100
1278.186,14763,23962,20,100
1278.672,14767,23928,20,100
1279.243,14763,23934,20,100
1279.717,14767,23975,20,100
1280.205,14767,23981,20,100
1280.697,14763,23975,20,100
1281.235,14763,23928,20,100
1281.753,14774,23959,20,100
1282.205,14767,23968,20,100
1282.671,14767,23956,20,100
1283.189,14763,23940,20,100
1283.692,14774,23912,20,100
1284.204,14770,23962,20,100
1284.659,14774,23981,20,100
1285.224,14770,23934,20,100
1285.685,14770,23950,20,100
1286.202,14770,23978,20,100
1286.686,14774,23928,20,100
1287.158,14778,23928,20,100
1287.702,14770,23978,20,100
1288.225,14774,23981,20,100
1288.727,14770,23950,20,100
1289.213,14778,23968,20,100
1289.726,14774,23915,20,100
1290.214,14781,23975,20,100
1290.665,14778,23915,20,100
1291.190,14778,23950,20,100
1291.702,14774,23946,20,100
1292.206,14770,23968,20,100
1292.689,14778,23946,20,100
1293.205,14778,23962,20,100
1293.690,14778,23962,20,100
1294.182,14778,23937,20,100
1294.666,14778,23971,20,100
1295.170,14778,23946,20,100
1295.758,14778,23937,20,100
1296.218,14781,23962,20,100
1296.730,14778,23978,20,100
1297.202,14781,23975,20,100
1297.662,14781,23959,20,100
1298.288,14785,23990,20,100
1298.728,14781,23950,20,100
1299.234,14781,23934,20,100
1299.703,14781,23978,20,100
1300.173,14781,23956,20,100
1300.675,14785,23931,20,100
1301.176,14788,23956,20,100
1301.746,14788,23937,20,100
1302.195,14785,23918,20,100
1302.706,14792,23956,20,100
1303.182,14781,23940,20,100
1303.710,14781,23975,20,100
1304.226,14785,23934,20,100
1304.672,14785,23946,20,100
1305.197,14781,23959,20,100
1305.702,14788,23962,20,100
1306.196,14792,23968,20,100
1306.733,14785,23971,20,100
1307.227,14788,23937,20,100
1307.688,14788,23937,20,100
1308.204,14788,23909,20,100
1308.704,14788,23950,20,100
1309.233,14788,23968,20,100
1309.677,14788,23931,20,100
1310.172,14796,23962,20,100
1310.755,14788,23912,20,100
1311.167,14792,23937,20,100
1311.713,14792,23962,20,100
1312.176,14792,23990,20,100
1312.676,14796,23931,20,100
1313.198,14796,23953,20,100
1313.712,14796,23962,20,100
1314.211,14796,23987,20,100
1314.702,14788,23978,20,100
1315.203,14796,23937,20,100
1315.712,14796,23959,20,100
1316.313,14799,23950,20,100
1316.747,14799,23940,20,100
1317.207,14796,23990,20,100
1317.742,14796,23956,20,100
1318.200,14799,23953,20,100
1318.708,14799,23959,20,100
1319.282,14799,23956,20,100
1319.712,14796,23953,20,100
1320.216,14796,23978,20,100
1320.781,14799,23953,20,100
1321.231,14799,23956,20,100
1321.714,14796,23968,20,100
1322.226,14803,23950,20,100
1322.749,14799,23940,20,100
1323.249,14799,23993,20,100
1323.705,14803,23962,20,100
1324.178,14799,23971,20,100
1324.761,14803,23996,20,100
1325.237,14803,23940,20,100
1325.714,14803,23968,20,100
1326.226,14803,23956,20,100
1326.712,14799,23950,20,100
1327.209,14803,23959,20,100
1327.740,14803,23981,20,100
1328.175,14806,23962,20,100
1328.759,14803,23962,20,100
1329.195,14803,23971,20,100
1329.710,14803,23946,20,100
1330.210,14806,23962,20,100
1330.735,14803,23921,20,100
1331.224,14810,23953,20,100
1331.741,14814,23978,20,100
1332.215,14806,23971,20,100
1332.699,14803,23968,20,100
1333.243,14806,23950,20,100
1333.724,14814,23921,20,100
1334.248,14806,23996,20,100
1334.745,14814,23946,20,100
1335.244,14814,23950,20,100
1335.714,14810,23956,20,100
1336.255,14814,23950,20,100
1336.746,14810,23978,20,100
1337.214,14810,23946,20,100
1337.737,14810,23975,20,100
1338.218,14814,23978,20,100
1338.728,14821,23950,20,100
1339.230,14817,23950,20,100
1339.750,14810,23981,20,100
1340.259,14814,23950,20,100
1340.715,14824,23940,20,100
1341.226,14817,23946,20,100
1341.734,14817,24015,20,100
1342.210,14810,23987,20,100
1342.787,14821,23975,20,100
1343.270,14821,23946,20,100
1343.755,14814,23956,20,100
1344.234,14817,24009,20,100
1344.738,14821,23946,20,100
1345.215,14824,23962,20,100
1345.800,14817,23959,20,100
1346.240,14821,23981,20,100
1346.708,14817,23956,20,100
1347.239,14817,23959,20,100
1347.729,14821,23962,20,100
1348.186,14817,23946,20,100
1348.719,14821,23968,20,100
1349.238,14821,23990,20,100
1349.693,14824,23946,20,100
1350.231,14821,23940,20,100
1350.743,14821,23993,20,100
1351.278,14821,23975,20,100
1351.764,14824,23956,20,100
1352.190,14821,23928,20,100
1352.799,14824,23993,20,100
1353.214,14824,23956,20,100
1353.735,14824,23928,20,100
1354.244,14824,23962,20,100
1354.738,14824,23959,20,100
1355.267,14824,23953,20,100
1355.744,14824,23953,20,100
1356.205,14824,23959,20,100
1356.739,14828,23968,20,100
1357.190,14828,23975,20,100
1357.744,14832,23934,20,100
1358.221,14828,23956,20,100
1358.711,14828,23931,20,100
1359.199,14832,23953,20,100
1359.744,14832,23962,20,100
1360.263,14832,23959,20,100
1360.739,14832,23937,20,100
1361.228,14832,23950,20,100
1361.798,14832,23975,20,100
1362.291,14828,23953,20,100
1362.708,14828,23996,20,100
1363.268,14832,23946,20,100
1363.802,14832,23990,20,100
1364.299,14835,23971,20,100
1364.718,14832,23962,20,100
1365.233,14839,23934,20,100
1365.746,14832,23990,20,100
1366.206,14839,23975,20,100
1366.728,14832,23971,20,100
1367.248,14839,23962,20,100
1367.723,14839,24006,20,100
1368.218,14832,23953,20,100
1368.723,14835,23981,20,100
1369.230,14839,23937,20,100
1369.723,14835,23968,20,100
1370.281,14835,23987,20,100
1370.737,14839,23971,20,100
1371.344,14835,23962,20,100
1371.751,14839,23968,20,100
1372.199,14842,23968,20,100
1372.777,14839,23956,20,100
1373.255,14842,23962,20,100
1373.749,14839,23921,20,100
1374.243,14839,23931,20,100
1374.771,14839,23934,20,100
1375.247,14842,23981,20,100
1375.761,14846,23971,20,100
1376.241,14839,23959,20,100
1376.732,14842,23953,20,100
1377.266,14850,23975,20,100
1377.764,14846,23956,20,100
1378.226,14842,23921,20,100
1378.738,14846,23962,20,100
1379.302,14839,23921,20,100
1379.744,14846,23959,20,100
1380.242,14846,23950,20,100
1380.793,14850,23956,20,100
1381.243,14842,23940,20,100
1381.727,14846,23962,20,100
1382.253,14850,23956,20,100
1382.747,14850,23953,20,100
1383.241,14850,23921,20,100
1383.770,14846,23953,20,100
1384.224,14850,23975,20,100
1384.730,14853,23940,20,100
1385.275,14850,23990,20,100
1385.729,14850,23953,20,100
1386.246,14857,23962,20,100
1386.763,14853,23968,20,100
1387.231,14857,23959,20,100
1387.735,14850,23937,20,100
1388.230,14853,23971,20,100
1388.795,14853,23940,20,100
1389.284,14853,23978,20,100
1389.794,14857,23962,20,100
1390.319,14857,23934,20,100
1390.816,14853,23956,20,100
1391.227,14857,23962,20,100
1391.722,14853,23978,20,100
1392.223,14853,23987,20,100
1392.744,14857,23953,20,100
1393.274,14853,23940,20,100
1393.732,14860,23946,20,100
1394.259,14860,23968,20,100
1394.758,14860,23981,20,100
1395.251,14864,23971,20,100
1395.758,14860,23946,20,100
1396.251,14857,23956,20,100
1396.760,14860,23934,20,100
1397.258,14857,23996,20,100
1397.737,14857,23962,20,100
1398.303,14860,23937,20,100
1398.821,14864,23968,20,100
1399.235,14864,23937,20,100
1399.791,14864,23950,20,100
1400.249,14857,23931,20,100
1400.719,14857,23962,20,100
1401.270,14864,23981,20,100
1401.745,14864,23975,20,100
1402.247,14864,23968,20,100
1402.748,14860,23953,20,100
1403.210,14868,23981,20,100
1403.720,14864,23959,20,100
1404.238,14868,23940,20,100
1404.772,14868,23953,20,100
1405.274,14868,23975,20,100
1405.777,14868,23956,20,100
1406.305,14868,23968,20,100
1406.784,14868,23956,20,100
1407.301,14871,23950,20,100
1407.778,14868,23956,20,100
1408.290,14868,23978,20,100
1408.742,14868,23931,20,100
1409.215,14868,23959,20,100
1409.742,14864,23968,20,100
1410.275,14871,23921,20,100
1410.762,14868,23940,20,100
1411.213,14868,23950,20,100
1411.759,14871,23950,20,100
1412.266,14868,23959,20,100
1412.728,14871,23962,20,100
1413.260,14871,23971,20,100
1413.766,14868,23934,20,100
1414.272,14875,23946,20,100
1414.735,14875,23981,20,100
1415.233,14875,23950,20,100
1415.769,14875,23903,20,100
1416.257,14878,23928,20,100
1416.743,14875,23900,20,100
1417.301,14875,23975,20,100
1417.779,14875,23940,20,100
1418.285,14875,23978,20,100
1418.790,14878,23962,20,100
1419.214,14875,23971,20,100
1419.766,14875,23950,20,100
1420.231,14875,23962,20,100
1420.774,14882,23950,20,100
1421.279,14882,23931,20,100
1421.763,14886,23959,20,100
1422.257,14882,23946,20,100
1422.736,14882,23962,20,100
1423.268,14886,23962,20,100
1423.773,14889,23931,20,100
1424.307,14875,23937,20,100
1424.785,14882,23937,20,100
1425.280,14889,23950,20,100
1425.750,14882,23975,20,100
1426.253,14875,23909,20,100
1426.785,14886,23953,20,100
1427.273,14886,23971,20,100
1427.763,14882,23993,20,100
1428.277,14889,23937,20,100
1428.781,14889,23953,20,100
1429.254,14889,23959,20,100
1429.781,14893,23956,20,100
1430.273,14889,23959,20,100
1430.778,14889,23971,20,100
1431.287,14886,23968,20,100
1431.772,14893,23956,20,100
1432.253,14896,23978,20,100
1432.761,14893,23928,20,100
1433.251,14893,23950,20,100
1433.748,14886,23950,20,100
1434.277,14886,23950,20,100
1434.754,14886,23950,20,100
1435.284,14893,23990,20,100
1435.774,14889,23928,20,100
1436.381,14893,23959,20,100
1436.793,14896,23981,20,100
1437.271,14893,23959,20,100
1437.757,14893,23928,20,100
1438.246,14889,23978,20,100
1438.752,14893,23937,20,100
1439.256,14896,23971,20,100
1439.789,14893,23937,20,100
1440.252,14896,23975,20,100
1440.755,14900,23978,20,100
1441.239,14900,23981,20,100
1441.762,14896,23975,20,100
1442.270,14896,23959,20,100
1442.802,14893,23975,20,100
1443.284,14904,23928,20,100
1443.785,14900,23978,20,100
1444.287,14904,23981,20,100
1444.830,14904,23953,20,100
1445.338,14896,23981,20,100
1445.799,14900,23928,20,100
1446.278,14900,23953,20,100
1446.767,14900,23981,20,100
1447.263,14904,23953,20,100
1447.750,14904,23934,20,100
1448.280,14904,23990,20,100
1448.735,14904,23953,20,100
1449.294,14907,23934,20,100
1449.739,14900,23937,20,100
1450.277,14907,23956,20,100
1450.774,14907,23968,20,100
1451.236,14907,23962,20,100
1451.766,14904,23978,20,100
1452.290,14904,23959,20,100
1452.834,14904,23950,20,100
1453.351,14904,23940,20,100
1453.810,14911,23937,20,100
1454.290,14911,23993,20,100
1454.861,14907,23956,20,100
1455.292,15012,23940,20,100
1455.762,15004,28,20,100
1456.297,15001,6,20,100
1456.795,15004,18,20,100
1457.310,15001,-21,20,100
1457.757,14997,-3,20,100
1458.247,15001,12,20,100
1458.806,15001,12,20,100
1459.295,15001,12,20,100
1459.815,15001,12,20,100
1460.234,15001,12,20,100
1460.769,15001,12,20,100
1461.304,15001,12,20,100
1461.812,15001,12,20,100
1462.322,15001,12,20,100
1462.768,15001,12,20,100
1463.305,15001,12,20,100
1463.768,15001,0,20,100
1464.241,15001,0,20,100
1464.799,15001,0,20,100
1465.261,15001,0,20,100
1465.767,15001,0,20,100
1466.281,15001,0,20,100
1466.769,15001,0,20,100
1467.267,15001,0,20,100
1467.752,15001,0,20,100
1468.299,15001,0,20,100
1468.845,15001,0,20,100
1469.314,15001,0,20,100
1469.752,15001,0,20,100
1470.278,15001,0,20,100
1470.778,15001,0,20,100
1471.269,15001,0,20,100
1471.818,15001,0,20,100
1472.304,15001,0,20,100
1472.742,15001,0,20,100
1473.319,15001,0,20,100
1473.779,15001,0,20,100
1474.315,15001,0,20,100
1474.750,15001,0,20,100
1475.299,14994,15,20,100
1475.794,14994,15,20,100
1476.286,14994,15,20,100
1476.783,14994,15,20,100
1477.320,14994,15,20,100
1477.792,14994,15,20,100
1478.268,14994,15,20,100
1478.799,14994,15,20,100
1479.306,14994,15,20,100
1479.778,14994,15,20,100
1480.247,14994,15,20,100
1480.774,15001,9,20,100
1481.333,15001,9,20,100
1481.808,15001,9,20,100
1482.338,15001,9,20,100
1482.830,15001,9,20,100
1483.342,15001,9,20,100
1483.793,15001,9,20,100
1484.280,15001,9,20,100
1484.784,15001,9,20,100
1485.302,15001,9,20,100
1485.796,15001,9,20,100
1486.279,15004,-6,20,100
1486.750,15004,-6,20,100
1487.290,15004,-6,20,100
1487.759,15004,-6,20,100
1488.275,15004,-6,20,100
1488.863,15004,-6,20,100
1489.362,15004,-6,20,100
1489.813,15004,-6,20,100
1490.396,15004,-6,20,100
1490.827,15004,-6,20,100
1491.291,15004,-6,20,100
1491.802,15004,-3,20,100
1492.371,15004,-3,20,100
1492.819,15004,-3,20,100
1493.299,15004,-3,20,100
1493.766,15004,-3,20,100
1494.249,15004,-3,20,100
1494.770,15004,-3,20,100
1495.268,15004,-3,20,100
1495.806,15004,-3,20,100
1496.343,15004,-3,20,100
1496.806,15004,-3,20,100
1497.266,15004,-3,20,100
1497.780,15001,-3,20,100
1498.342,15001,-3,20,100
1498.802,15001,-3,20,100
1499.324,15001,-3,20,100
1499.818,15001,-3,20,100
1500.317,15001,-3,20,100
1500.838,15001,-3,20,100
1501.330,15001,-3,20,100
1501.766,15001,-3,20,100
1502.326,15001,-3,20,100
1502.795,15001,-3,20,100
1503.282,15001,12,20,100
1503.799,15001,12,20,100
1504.286,15001,12,20,100
1504.800,15001,12,20,100
1505.292,15001,12,20,100
1505.802,15001,12,20,100
1506.262,15001,12,20,100
1506.805,15001,12,20,100
1507.309,15001,12,20,100
1507.885,15001,12,20,100
1508.315,15001,12,20,100
1508.787,15004,28,20,100
1509.279,15004,28,20,100
1509.858,15004,28,20,100
1510.295,15004,28,20,100
1510.795,15004,28,20,100
1511.295,15004,28,20,100
1511.939,15004,28,20,100
1512.290,15004,28,20,100
1512.788,15004,28,20,100
1513.319,15004,28,20,100
1513.811,15004,28,20,100
1514.314,15008,18,20,100
1514.791,15008,18,20,100
1515.318,15008,18,20,100
1515.830,15008,18,20,100
1516.258,15008,18,20,100
1516.797,15008,18,20,100
1517.310,15008,18,20,100
1517.827,15008,18,20,100
1518.303,15008,18,20,100
1518.828,15008,18,20,100
1519.347,15008,18,20,100
1519.830,15102,18,20,100
1520.363,15102,9,20,100
1520.779,15102,9,20,100
1521.326,15102,9,20,100
1521.793,15102,9,20,100
1522.283,15102,9,20,100
1522.793,15102,9,20,100
1523.265,15102,9,20,100
1523.792,15102,9,20,100
1524.271,15102,9,20,100
1524.824,15102,9,20,100
1525.313,15102,9,20,100
1525.766,36,21,20,19
1526.280,21,-12,20,11
1526.853,18,0,20,5
1527.281,10,46,20,1
1527.833,7,-31,20,0
1528.287,3,0,20,0
1528.832,10,21,20,0
1529.306,0,-28,20,0
1529.809,0,0,20,0
1530.339,3,-31,20,0
1530.819,0,-18,20,0
1531.341,3,40,20,0
1531.780,0,9,20,0
