Time(s),CELL VOLTAGE 1 (100 uV),CELL VOLTAGE 2 (100 uV),CELL VOLTAGE 3 (100 uV),CELL VOLTAGE 4 (100 uV),CELL VOLTAGE 5 (100 uV),CELL VOLTAGE 6 (100 uV),CELL VOLTAGE 7 (100 uV),CELL VOLTAGE 8 (100 uV),CELL VOLTAGE 9 (100 uV),CELL VOLTAGE 10 (100 uV),CELL VOLTAGE 11 (100 uV),CELL VOLTAGE 12 (100 uV),Temperature(C)
32.477,40591,40534,40472,40496,40483,40470,40491,40456,40411,40201,40257,40173,0,41,41,41
72.425,40360,40305,40238,40239,40188,40206,40230,40201,40138,40141,40214,40143,0,41,41,41
112.449,40311,40257,40194,40194,40148,40166,40194,40165,40101,40104,40178,40162,0,41,41,41
152.402,40277,40221,40159,40163,40114,40127,40157,40135,40065,40067,40146,40051,0,41,41,41
192.906,40248,40192,40130,40133,40085,40095,40132,40102,40038,40044,40119,40047,0,40,40,40
232.870,40217,40160,40095,40103,40055,40071,40100,40073,40004,40013,40089,40033,0,40,40,40
272.859,40195,40135,40069,40072,40026,40041,40061,40044,39973,39984,40058,39967,0,40,40,40
312.335,40163,40105,40041,40046,39996,40005,40041,40015,39945,39954,40032,39922,0,40,40,40
352.797,40140,40077,40011,40016,39967,39975,40008,39986,39913,39920,40001,39893,0,40,40,40
392.327,40110,40047,39982,39986,39931,39947,39978,39956,39882,39899,39972,39914,0,40,40,40
432.263,40082,40018,39948,39955,39905,39914,39948,39926,39851,39858,39942,39828,0,40,40,40
472.278,40053,39991,39917,39923,39871,39888,39920,39892,39828,39827,39912,39901,0,40,40,40
512.199,40023,39958,39892,39893,39842,39856,39884,39868,39789,39796,39878,39779,0,40,40,40
552.201,39993,39929,39852,39862,39814,39825,39857,39833,39762,39765,39851,39784,0,40,40,40
592.174,39964,39896,39827,39834,39787,39793,39831,39804,39732,39736,39821,39789,0,40,40,40
632.691,39935,39866,39794,39802,39750,39764,39797,39774,39700,39704,39786,39720,0,40,40,40
672.717,39902,39836,39765,39771,39722,39737,39770,39743,39671,39673,39756,39651,0,40,40,40
712.609,39877,39807,39737,39742,39692,39707,39739,39712,39642,39644,39730,39727,0,40,40,40
752.105,39844,39775,39702,39709,39661,39675,39704,39681,39614,39617,39698,39588,0,40,40,40
792.076,39815,39746,39675,39680,39635,39643,39678,39652,39581,39586,39667,39559,0,40,40,40
832.068,39784,39715,39648,39649,39603,39618,39642,39622,39553,39557,39638,39536,0,40,40,40
872.053,39751,39683,39616,39618,39572,39589,39611,39597,39522,39525,39612,39502,0,40,40,40
912.560,39722,39653,39585,39591,39546,39555,39586,39565,39491,39498,39580,39467,0,40,40,40
951.994,39691,39624,39555,39563,39518,39526,39562,39535,39471,39468,39553,39434,0,40,40,40
991.994,39662,39595,39526,39532,39485,39497,39532,39509,39439,39445,39525,39426,0,39,39,39
1031.980,39631,39566,39500,39501,39459,39472,39495,39481,39409,39419,39498,39471,0,39,39,39
1072.421,39597,39535,39471,39475,39435,39445,39475,39453,39385,39394,39471,39407,0,39,39,39
1112.449,39570,39507,39444,39446,39406,39415,39451,39423,39360,39365,39442,39345,0,39,39,39
1152.446,39541,39477,39417,39419,39375,39390,39417,39399,39329,39340,39417,39337,0,39,39,39
1191.877,39509,39451,39389,39395,39352,39362,39394,39373,39304,39312,39392,39384,0,39,39,39
1231.859,39485,39424,39363,39364,39320,39335,39371,39347,39282,39291,39366,39309,0,39,39,39
1271.850,39457,39398,39336,39337,39296,39314,39347,39320,39261,39262,39339,39235,0,39,39,39
1311.805,39422,39368,39308,39315,39275,39285,39314,39298,39231,39238,39315,39201,0,39,39,39
1351.804,39400,39344,39289,39289,39250,39266,39294,39273,39207,39213,39288,39173,0,39,39,39
1391.778,39370,39317,39263,39262,39219,39239,39268,39251,39182,39189,39268,39151,0,39,39,39
1431.786,39347,39294,39236,39241,39200,39215,39249,39222,39165,39170,39243,39207,0,39,39,39
1471.750,39318,39267,39209,39217,39174,39191,39224,39201,39139,39150,39220,39123,0,39,39,39
