Time(s),Voltage(V),Current(A),TEMP (C),Battery_%
1174.470,14148,-8031,26,91
1175.010,14140,-7950,26,91
1175.578,14148,-8031,26,91
1176.021,14144,-7978,26,91
1176.484,14148,-7946,26,91
1176.986,14140,-8012,26,91
1177.509,14148,-7956,26,91
1177.980,14148,-8028,26,91
1178.560,14144,-7934,26,91
1179.010,14144,-7978,26,91
1179.473,14144,-8000,26,91
1179.999,14148,-8006,26,91
1180.499,14140,-7990,26,91
1181.017,14144,-7978,26,91
1181.542,14148,-8015,26,91
1181.977,14140,-7990,26,91
1182.501,14148,-7959,26,91
1183.018,14144,-7978,26,91
1183.525,14148,-7940,26,91
1184.066,14148,-7946,26,91
1184.510,14144,-7971,26,91
1185.029,14140,-7968,26,91
1185.518,14140,-7978,26,91
1186.055,14140,-7984,26,91
1186.490,14144,-8000,26,91
1186.984,14144,-8000,26,91
1187.502,14140,-7971,26,91
1188.024,14144,-7906,26,91
1188.523,14148,-7965,26,91
1189.001,14144,-7975,26,91
1189.517,14144,-7965,26,91
1189.992,14140,-7968,26,91
1190.491,14140,-7937,26,91
1191.017,14144,-8009,26,91
1191.508,14144,-7993,26,91
1192.006,14137,-7990,26,90
1192.483,14144,-7959,26,91
1193.026,14140,-7971,26,91
1193.509,14148,-7971,26,91
1194.056,14144,-7978,26,91
1194.540,14144,-8000,26,91
1195.006,14137,-7975,26,90
1195.527,14144,-7934,26,91
1195.998,14140,-7971,26,91
1196.521,14140,-7971,26,91
1196.998,14140,-7946,26,91
1197.497,14144,-7971,26,91
1198.003,14140,-7993,26,91
1198.494,14140,-7937,26,91
1199.049,14140,-7959,26,91
1199.478,14137,-7968,26,90
1199.996,14140,-7931,26,90
1200.525,14144,-7996,26,91
1201.019,14137,-7975,26,90
1201.480,14140,-7975,26,90
1202.042,14144,-7984,26,91
1202.489,14137,-7928,26,90
1202.985,14137,-7978,26,90
1203.515,14140,-7968,26,90
1204.010,14137,-7940,26,90
1204.492,14144,-7915,26,91
1205.011,14137,-7950,26,90
1205.544,14140,-8006,26,90
1206.043,14140,-7953,26,91
1206.539,14137,-7959,26,90
1207.026,14140,-8015,26,90
1207.540,14144,-7993,26,91
1208.048,14137,-7965,26,90
1208.520,14137,-7965,26,90
1208.985,14140,-7984,26,90
1209.525,14137,-7975,26,90
1210.041,14133,-7956,26,90
1210.504,14137,-8012,26,90
1210.996,14140,-7975,26,90
1211.517,14140,-7984,26,90
1212.077,14133,-7987,26,90
1212.550,14133,-7946,26,90
1213.014,14137,-7965,26,90
1213.505,14137,-7956,26,90
1214.007,14137,-7931,26,90
1214.490,14133,-7953,26,90
1215.013,14133,-7978,26,90
1215.540,14137,-7984,26,90
1216.002,14140,-7946,26,90
1216.535,14137,-7975,26,90
1217.037,14133,-7968,26,90
1217.519,14144,-7956,26,91
1218.068,14137,-7968,26,90
1218.589,14137,-7965,26,90
1218.989,14133,-7959,26,90
1219.517,14137,-7928,26,90
1220.045,14133,-7953,26,90
1220.554,14137,-7975,26,90
1221.008,14133,-7950,26,90
1221.528,14130,-8012,26,90
1222.042,14137,-7959,26,90
1222.501,14137,-7987,26,90
1223.064,14137,-7934,26,90
1223.537,14137,-7978,26,90
1224.005,14137,-7993,26,90
1224.503,14137,-7940,26,90
1225.022,14137,-7971,26,90
1225.539,14133,-7990,26,90
1226.024,14137,-7937,26,90
1226.546,14133,-7987,26,90
1227.089,14133,-7990,26,90
1227.556,14130,-7956,26,90
1227.999,14137,-7993,26,90
1228.575,14133,-7956,26,90
1229.046,14133,-7950,26,90
1229.566,14137,-7971,26,90
1230.080,14133,-8015,26,90
1230.498,14130,-8018,26,90
1231.045,14130,-7975,26,90
1231.547,14137,-7971,26,90
1232.102,14133,-7996,26,90
1232.570,14133,-7990,26,90
1233.059,14137,-7956,26,90
1233.567,14137,-7953,26,90
1234.041,14133,-7968,26,90
1234.545,14126,-7996,26,90
1235.044,14137,-8000,26,90
1235.508,14133,-7968,26,90
1236.060,14133,-7946,26,90
1236.512,14137,-7975,26,90
1237.051,14133,-7971,26,90
1237.529,14137,-7959,26,90
1238.027,14130,-7993,26,90
1238.496,14130,-7946,26,90
1239.010,14130,-7978,26,90
1239.506,14126,-7971,26,90
1240.032,14133,-7937,26,90
1240.505,14130,-7971,26,90
1241.014,14130,-7996,26,90
1241.550,14133,-7968,26,90
1242.005,14133,-7968,26,90
1242.534,14133,-7953,26,90
1243.045,14133,-7928,26,90
1243.505,14130,-7940,26,90
1244.008,14130,-7968,26,90
1244.561,14130,-7993,26,90
1245.064,14130,-8018,26,90
1245.501,14130,-8018,26,90
1246.056,14137,-7956,26,90
1246.590,14133,-7984,26,90
1247.083,14130,-7950,26,90
1247.584,14133,-7987,26,90
1248.080,14126,-8000,26,90
1248.582,14122,-7959,26,90
1249.023,14126,-7965,26,90
1249.533,14126,-7975,26,90
1250.021,14130,-8000,26,90
1250.512,14130,-7984,26,90
1251.032,14133,-7959,26,90
1251.530,14130,-7996,26,90
1252.066,14126,-7975,26,90
1252.548,14126,-7971,26,90
1253.033,14119,-7934,26,90
1253.510,14133,-7987,26,90
1254.014,14130,-7912,26,90
1254.544,14130,-7965,26,90
1255.052,14122,-7990,26,90
1255.516,14130,-7975,26,90
1256.032,14130,-7965,26,90
1256.541,14130,-7971,26,90
1257.017,14126,-8012,26,90
1257.535,14126,-7946,26,90
1258.076,14122,-7937,26,90
1258.516,14126,-7946,26,90
1259.062,14122,-7953,26,90
1259.628,14126,-7956,26,90
1260.082,14119,-7965,26,90
1260.567,14122,-7956,26,90
1261.058,14130,-7971,26,90
1261.529,14126,-7956,26,90
1262.021,14126,-7968,26,90
1262.529,14122,-7990,26,90
1263.068,14126,-7987,26,90
1263.538,14126,-7971,26,90
1264.084,14122,-7937,26,90
1264.540,14126,-8012,26,90
1265.045,14126,-7990,26,90
1265.581,14126,-7940,26,90
1266.063,14126,-7975,26,90
1266.548,14126,-7984,26,90
1267.022,14126,-7984,26,90
1267.591,14130,-7990,26,90
1268.077,14126,-7959,26,90
1268.561,14130,-7984,26,90
1269.039,14126,-7984,26,90
1269.539,14126,-7971,26,90
1270.120,14122,-7978,26,90
1270.565,14126,-7971,26,90
1271.064,14119,-7978,26,90
1271.548,14126,-7946,26,90
1272.081,14130,-7968,26,90
1272.566,14119,-8012,26,90
1273.059,14126,-8006,26,90
1273.563,14126,-7946,26,90
1274.064,14122,-7984,26,90
1274.575,14122,-7978,26,90
1275.060,14122,-7984,26,90
1275.565,14119,-7950,26,90
1276.045,14122,-7953,26,90
1276.545,14122,-7915,26,90
1277.063,14126,-7950,26,90
1277.565,14119,-7968,26,90
1278.042,14119,-7956,26,90
1278.550,14119,-7940,26,90
1279.050,14119,-7968,26,90
1279.576,14126,-7978,26,90
1280.066,14126,-7968,26,90
1280.533,14122,-7971,26,90
1281.049,14122,-7987,26,90
1281.561,14122,-7946,26,90
1282.064,14119,-7959,26,90
1282.527,14119,-7934,26,90
1283.068,14126,-7950,26,90
1283.517,14122,-7975,26,90
1284.038,14122,-7975,26,90
1284.521,14122,-7953,26,90
1285.066,14119,-7990,26,90
1285.522,14122,-7978,26,90
1286.021,14119,-7965,26,90
1286.586,14119,-7990,26,90
1287.050,14119,-7978,26,90
1287.568,14119,-7959,26,90
1288.077,14119,-7990,26,90
1288.596,14122,-7937,26,90
1289.046,14119,-7968,26,90
1289.522,14122,-8000,26,90
1290.093,14119,-7950,26,90
1290.539,14115,-7987,26,90
1291.072,14115,-7996,26,90
1291.626,14122,-7971,26,90
1292.080,14115,-7993,26,90
1292.545,14115,-7968,26,90
1293.050,14115,-8000,26,90
1293.565,14119,-7993,26,90
1294.109,14119,-7959,26,90
1294.540,14119,-7946,26,90
1295.077,14119,-7934,26,90
1295.568,14119,-7965,26,90
1296.110,14115,-7934,26,90
1296.569,14126,-7975,26,90
1297.077,14119,-7968,26,90
1297.584,14119,-7984,26,90
1298.024,14122,-7996,26,90
1298.559,14119,-7965,26,90
1299.054,14119,-7971,26,90
1299.571,14115,-7984,26,90
1300.033,14119,-7959,26,90
1300.580,14115,-7993,26,90
1301.088,14115,-7950,26,90
1301.554,14115,-7956,26,90
1302.073,14119,-7975,26,90
1302.559,14115,-7953,26,90
1303.052,14112,-7990,26,90
1303.528,14119,-7987,26,90
1304.053,14115,-7990,26,90
1304.557,14115,-8031,26,90
1305.048,14115,-7996,26,90
1305.564,14115,-7984,26,90
1306.050,14115,-7978,26,90
1306.536,14112,-7971,26,90
1307.083,14119,-7931,26,90
1307.589,14108,-8000,26,90
1308.060,14119,-7984,26,90
1308.576,14115,-7971,26,90
1309.097,14115,-7993,26,90
1309.576,14115,-7990,26,90
1310.071,14112,-8015,26,90
1310.616,14119,-7984,26,90
1311.080,14112,-8009,26,90
1311.561,14115,-7971,26,90
1312.047,14115,-7975,26,90
1312.597,14115,-7940,26,90
1313.092,14115,-7971,26,90
1313.599,14112,-7978,26,90
1314.085,14112,-7978,26,90
1314.584,14115,-7965,26,90
1315.075,14115,-7990,26,90
1315.572,14115,-8006,26,90
1316.089,14115,-7975,26,90
1316.584,14112,-7990,26,90
1317.100,14115,-7959,26,90
1317.610,14112,-7990,26,90
1318.108,14112,-7965,26,90
1318.558,14112,-7975,26,90
1319.101,14115,-7953,26,90
1319.589,14115,-7956,26,90
1320.069,14115,-7940,26,90
1320.568,14112,-7968,26,90
1321.058,14112,-7956,26,90
1321.585,14115,-7937,26,90
1322.064,14112,-7940,26,90
1322.550,14115,-7990,26,90
1323.106,14112,-7990,26,90
1323.588,14115,-7937,26,90
1324.087,14115,-7968,26,90
1324.567,14115,-7965,26,90
1325.108,14115,-7987,26,90
1325.553,14112,-7984,26,90
1326.073,14115,-7968,26,90
1326.597,14112,-7968,26,90
1327.090,14115,-7996,26,90
1327.552,14112,-7956,26,90
1328.080,14112,-7965,26,90
1328.541,14115,-7956,26,90
1329.092,14112,-7971,26,90
1329.594,14112,-7950,26,90
1330.053,14112,-8000,26,90
1330.568,14112,-7993,26,90
1331.087,14112,-7950,26,90
1331.588,14108,-7978,26,90
1332.088,14112,-7990,26,90
1332.555,14112,-7937,26,90
1333.067,14112,-7990,26,90
1333.594,14108,-7956,26,90
1334.069,14104,-7940,26,90
1334.575,14112,-7965,26,90
1335.144,14115,-7953,26,90
1335.583,14104,-7978,26,90
1336.097,14108,-7968,26,90
1336.628,14112,-7978,26,90
1337.070,14112,-7978,26,90
1337.593,14112,-7978,26,90
1338.070,14108,-7996,26,90
1338.580,14108,-7953,26,90
1339.100,14112,-7975,26,90
1339.600,14108,-7953,26,90
1340.092,14112,-7984,26,90
1340.590,14108,-7987,26,90
1341.098,14112,-7978,26,90
1341.562,14112,-7990,26,90
1342.128,14108,-7915,26,90
1342.592,14108,-7950,26,90
1343.083,14108,-7968,26,90
1343.637,14112,-8015,26,90
1344.072,14108,-7984,26,90
1344.632,14112,-7978,26,90
1345.095,14108,-7984,26,90
1345.589,14108,-7965,26,90
1346.063,14108,-7975,26,90
1346.584,14108,-7965,26,90
1347.105,14112,-7990,26,90
1347.614,14104,-7968,26,90
1348.100,14108,-7965,26,90
1348.544,14112,-7968,26,90
1349.109,14112,-8009,26,90
1349.585,14108,-7918,26,90
1350.101,14104,-7931,26,90
1350.569,14104,-7975,26,90
1351.135,14101,-7937,26,90
1351.582,14112,-8000,26,90
1352.081,14104,-7978,26,90
1352.566,14112,-7978,26,90
1353.075,14108,-7971,26,90
1353.597,14112,-8000,26,90
1354.117,14101,-7959,26,90
1354.584,14108,-7934,26,90
1355.081,14108,-7918,26,90
1355.624,14108,-8000,26,90
1356.101,14108,-7971,26,90
1356.589,14101,-7950,26,90
1357.109,14104,-7984,26,90
1357.606,14108,-7931,26,90
1358.159,14108,-7959,26,90
1358.578,14104,-7996,26,90
1359.108,14108,-8006,26,90
1359.582,14104,-7978,26,90
1360.091,14104,-7940,26,90
1360.620,14101,-7978,26,90
1361.126,14104,-7946,26,90
1361.586,14101,-7915,26,90
1362.062,14101,-7971,26,90
1362.610,14104,-8018,26,90
1363.084,14101,-7996,26,90
1363.577,14104,-7996,26,90
1364.122,14101,-7975,26,90
1364.607,14101,-7956,26,90
1365.121,14104,-7993,26,90
1365.630,14101,-7987,26,90
1366.069,14104,-7946,26,90
1366.614,14097,-7971,26,90
1367.053,14104,-7987,26,90
1367.605,14101,-7990,26,90
1368.120,14101,-7978,26,90
1368.552,14101,-7965,26,90
1369.125,14104,-7959,26,90
1369.583,14108,-7971,26,90
1370.132,14104,-8006,26,90
1370.600,14108,-7940,26,90
1371.127,14101,-7996,26,90
1371.588,14101,-7953,26,90
1372.127,14101,-7987,26,90
1372.597,14101,-7928,26,90
1373.086,14097,-7946,26,90
1373.558,14104,-7996,26,90
1374.064,14101,-7984,26,90
1374.573,14101,-7965,26,90
1375.094,14097,-7953,26,90
1375.596,14101,-7984,26,90
1376.113,14104,-7993,26,90
1376.587,14101,-7956,26,90
1377.108,14101,-7965,26,90
1377.595,14101,-7984,26,90
1378.060,14104,-7971,26,90
1378.580,14097,-7965,26,90
1379.124,14097,-7968,26,90
1379.594,14108,-7959,26,90
1380.126,14104,-7978,26,90
1380.585,14101,-7950,26,90
1381.108,14097,-7950,26,90
1381.603,14101,-7971,26,90
1382.062,14101,-7993,26,90
1382.612,14101,-7987,26,90
1383.113,14097,-7975,26,90
1383.564,14101,-7950,26,90
1384.118,14101,-7971,26,90
1384.598,14101,-8000,26,90
1385.141,14097,-7940,26,90
1385.621,14101,-7971,26,90
1386.068,14101,-7978,26,90
1386.571,14101,-7971,26,90
1387.116,14101,-7971,26,90
1387.649,14104,-7978,26,90
1388.067,14101,-7978,26,90
1388.594,14101,-7968,26,90
1389.118,14097,-7940,26,90
1389.617,14101,-7937,26,90
1390.105,14097,-7984,26,90
1390.614,14094,-7965,26,90
1391.148,14097,-7975,26,90
1391.643,14101,-7984,26,90
1392.066,14094,-7968,26,90
1392.623,14097,-7975,26,90
1393.119,14094,-7975,26,90
1393.589,14097,-8015,26,90
1394.126,14097,-7965,26,90
1394.582,14094,-8012,26,90
1395.158,14094,-7975,26,90
1395.636,14097,-7990,26,90
1396.164,14097,-7965,26,90
1396.582,14097,-7971,26,90
1397.145,14097,-7990,26,90
1397.641,14097,-7956,26,90
1398.084,14097,-8006,26,90
1398.613,14097,-7940,26,90
1399.097,14097,-7984,26,90
1399.623,14090,-7978,26,90
1400.128,14101,-7975,26,90
1400.614,14097,-7975,26,90
1401.148,14094,-7987,26,90
1401.618,14101,-7971,26,90
1402.140,14097,-7993,26,90
1402.586,14094,-7953,26,90
1403.098,14094,-7946,26,90
1403.576,14101,-7968,26,90
1404.208,14101,-7978,26,90
1404.599,14094,-7965,26,90
1405.133,14097,-7968,26,90
1405.618,14097,-7953,26,90
1406.147,14094,-7987,26,90
1406.609,14090,-7987,26,90
1407.161,14097,-7987,26,90
1407.630,14094,-7996,26,90
1408.129,14097,-7975,26,90
1408.604,14094,-7975,26,90
1409.100,14094,-7987,26,90
1409.622,14097,-7937,26,90
1410.106,14094,-7987,26,90
1410.607,14097,-7937,26,90
1411.208,14094,-7993,26,90
1411.621,14094,-7953,26,90
1412.273,14090,-7975,26,90
1412.633,14094,-7953,26,90
1413.133,14094,-7975,26,90
1413.622,14094,-7968,26,90
1414.086,14094,-8015,26,90
1414.575,14090,-8012,26,90
1415.134,14097,-7987,26,90
1415.580,14086,-7975,26,90
1416.140,14097,-7971,26,90
1416.602,14094,-7987,26,90
1417.131,14094,-8000,26,90
1417.624,14094,-7975,26,90
1418.080,14090,-7993,26,90
1418.609,14094,-7996,26,90
1419.128,14094,-7934,26,90
1419.629,14090,-7990,26,90
1420.129,14094,-7968,26,90
1420.656,14086,-7987,26,90
1421.134,14094,-7978,26,90
1421.630,14094,-7968,26,90
1422.106,14094,-7956,26,90
1422.624,14090,-7975,26,90
1423.158,14090,-7971,26,90
1423.630,14090,-7990,26,90
1424.136,14086,-8018,26,90
1424.615,14090,-7987,26,90
1425.117,14094,-7978,26,90
1425.618,14090,-7975,26,90
1426.104,14090,-7971,26,90
1426.609,14094,-7993,26,90
1427.095,14094,-7956,26,90
1427.612,14083,-7953,26,90
1428.095,14090,-7931,26,90
1428.683,14090,-7950,26,90
1429.132,14083,-7987,26,90
1429.590,14086,-7953,26,90
1430.116,14090,-7934,26,90
1430.611,14086,-7990,26,90
1431.124,14090,-7950,26,90
1431.644,14090,-7975,26,90
1432.082,14090,-7978,26,90
1432.650,14090,-7987,26,90
1433.085,14090,-7968,26,90
1433.650,14083,-7937,26,90
1434.138,14090,-7953,26,90
1434.609,14090,-7975,26,90
1435.113,14090,-7968,26,90
1435.604,14086,-8015,26,90
1436.087,14086,-7984,26,90
1436.657,14086,-7937,26,90
1437.146,14083,-7931,26,90
1437.621,14086,-7978,26,90
1438.143,14090,-7959,26,90
1438.622,14090,-7950,26,90
1439.106,14086,-7950,26,90
1439.602,14086,-8025,26,90
1440.090,14094,-7968,26,90
1440.625,14090,-7953,26,90
1441.194,14086,-7987,26,90
1441.626,14094,-8009,26,90
1442.144,14086,-7956,26,90
1442.641,14083,-7934,26,90
1443.125,14083,-8031,26,90
1443.636,14086,-7978,26,90
1444.150,14083,-7996,26,90
1444.678,14090,-7953,26,90
1445.114,14086,-7990,26,90
1445.625,14086,-7971,26,90
1446.166,14079,-7971,26,89
1446.657,14086,-7968,26,90
1447.168,14086,-7946,26,90
1447.625,14086,-7956,26,90
1448.146,14090,-7937,26,90
1448.654,14086,-7959,26,90
1449.128,14086,-7971,26,90
1449.615,14090,-7953,26,90
1450.130,14083,-7975,26,90
1450.631,14090,-7990,26,90
1451.162,14083,-7978,26,90
1451.591,14090,-7993,26,90
1452.103,14086,-7956,26,90
1452.626,14090,-7968,26,90
1453.169,14083,-7975,26,90
1453.688,14079,-7968,26,89
1454.141,14083,-7987,26,89
1454.632,14086,-7993,26,90
1455.168,14086,-7996,26,90
1455.647,14086,-7959,26,90
1456.106,14086,-8009,26,90
1456.608,14086,-8015,26,90
1457.126,14086,-7965,26,90
1457.634,14083,-7996,26,90
1458.125,14090,-7965,26,90
1458.623,14079,-7968,26,89
1459.148,14083,-7968,26,89
1459.657,14079,-7965,26,89
1460.128,14086,-7975,26,90
1460.643,14083,-7934,26,90
1461.143,14079,-7984,26,89
1461.632,14086,-8006,26,90
1462.118,14086,-7984,26,90
1462.601,14083,-7956,26,90
1463.152,14083,-7968,26,90
1463.652,14083,-7971,26,90
1464.110,14083,-7968,26,90
1464.629,14083,-7953,26,90
1465.173,14083,-7953,26,90
1465.659,14083,-7975,26,90
1466.169,14083,-7987,26,90
1466.597,14083,-7934,26,90
1467.134,14079,-7978,26,89
1467.613,14086,-7996,26,90
1468.131,14083,-7984,26,90
1468.662,14079,-7975,26,89
1469.099,14086,-7984,26,90
1469.647,14079,-7934,26,89
1470.175,14083,-7950,26,89
1470.618,14079,-7946,26,89
1471.150,14086,-7978,26,90
1471.674,14083,-7959,26,90
1472.176,14083,-7937,26,90
1472.649,14079,-7984,26,89
1473.101,14083,-7987,26,89
1473.656,14086,-7956,26,90
1474.137,14079,-7965,26,89
1474.663,14083,-8015,26,89
1475.136,14083,-7975,26,90
1475.614,14079,-7950,26,89
1476.158,14083,-7946,26,89
1476.664,14083,-7968,26,89
1477.161,14083,-7984,26,89
1477.634,14083,-7996,26,90
1478.192,14086,-7959,26,90
1478.647,14079,-8025,26,89
1479.133,14083,-8012,26,89
1479.655,14079,-7950,26,89
1480.129,14083,-7950,26,89
1480.660,14086,-7950,26,90
1481.158,14079,-7965,26,89
1481.652,14083,-7950,26,89
1482.104,14076,-7965,26,89
1482.685,14079,-7956,26,89
1483.184,14083,-7990,26,89
1483.692,14083,-7956,26,89
1484.162,14083,-8000,26,89
1484.662,14083,-7975,26,89
1485.142,14079,-8018,26,89
1485.624,14079,-7950,26,89
1486.145,14076,-7984,26,89
1486.637,14079,-7975,26,89
1487.134,14076,-7984,26,89
1487.695,14079,-7978,26,89
1488.112,14079,-7971,26,89
1488.674,14079,-7984,26,89
1489.160,14072,-7984,26,89
1489.681,14076,-7953,26,89
1490.173,14076,-7971,26,89
1490.680,14076,-8028,26,89
1491.139,14076,-7934,26,89
1491.609,14079,-8012,26,89
1492.137,14079,-7950,26,89
1492.654,14079,-7993,26,89
1493.139,14079,-8018,26,89
1493.644,14076,-7965,26,89
1494.147,14079,-8006,26,89
1494.674,14076,-8009,26,89
1495.156,14076,-8000,26,89
1495.678,14079,-7965,26,89
1496.124,14072,-7978,26,89
1496.662,14076,-7993,26,89
1497.184,14076,-7984,26,89
1497.665,14076,-7971,26,89
1498.177,14076,-7956,26,89
1498.627,14076,-7971,26,89
1499.156,14079,-7956,26,89
1499.665,14076,-7965,26,89
1500.228,14072,-7990,26,89
1500.714,14083,-7940,26,89
1501.147,14076,-7984,26,89
1501.613,14076,-7956,26,89
1502.157,14079,-7968,26,89
1502.656,14076,-7984,26,89
1503.179,14076,-7959,26,89
1503.660,14076,-7940,26,89
1504.119,14076,-8012,26,89
1504.679,14072,-7968,26,89
1505.157,14076,-7931,26,89
1505.644,14072,-7909,26,89
1506.166,14076,-7946,26,89
1506.647,14072,-7968,26,89
1507.157,14076,-7978,26,89
1507.680,14076,-7950,26,89
1508.146,14079,-7975,26,89
1508.712,14072,-7909,26,89
1509.145,14076,-7959,26,89
1509.633,14076,-7996,26,89
1510.221,14072,-7937,26,89
1510.665,14076,-8034,26,89
1511.168,14072,-7953,26,89
1511.667,14072,-8006,26,89
1512.189,14068,-7956,26,89
1512.661,14076,-7959,26,89
1513.130,14072,-7956,26,89
1513.648,14072,-7975,26,89
1514.122,14072,-7971,26,89
1514.684,14068,-7975,26,89
1515.152,14068,-7971,26,89
1515.685,14076,-7987,26,89
1516.138,14072,-7946,26,89
1516.676,14076,-7940,26,89
1517.178,14068,-7953,26,89
1517.672,14068,-7993,26,89
1518.218,14072,-7959,26,89
1518.650,14076,-7971,26,89
1519.220,14072,-7959,26,89
1519.674,14076,-7971,26,89
1520.172,14068,-7996,26,89
1520.663,14068,-7984,26,89
1521.184,14072,-7993,26,89
1521.633,14068,-7968,26,89
1522.128,14065,-7987,26,89
1522.644,14072,-7978,26,89
1523.189,14068,-7956,26,89
1523.634,14072,-7956,26,89
1524.191,14068,-7959,26,89
1524.690,14072,-7971,26,89
1525.163,14072,-7950,26,89
1525.725,14068,-7984,26,89
1526.160,14072,-7953,26,89
1526.627,14065,-8034,26,89
1527.190,14072,-7978,26,89
1527.661,14072,-7887,26,89
1528.166,14072,-7968,26,89
1528.656,14068,-7971,26,89
1529.154,14068,-7918,26,89
1529.673,14068,-7996,26,89
1530.156,14072,-7978,26,89
1530.666,14068,-7946,26,89
1531.196,14068,-8025,26,89
1531.645,14068,-7940,26,89
1532.173,14065,-7940,26,89
1532.680,14068,-7959,26,89
1533.200,14068,-7965,26,89
1533.634,14065,-7971,26,89
1534.159,14065,-7975,26,89
1534.727,14072,-7975,26,89
1535.164,14068,-7959,26,89
1535.676,14068,-7965,26,89
1536.153,14068,-7975,26,89
1536.690,14068,-7984,26,89
1537.344,14068,-7959,26,89
1537.690,14068,-7953,26,89
1538.228,14065,-7956,26,89
1538.665,14065,-7965,26,89
1539.174,14068,-8015,26,89
1539.660,14068,-7978,26,89
1540.207,14068,-7984,26,89
1540.661,14065,-7990,26,89
1541.218,14068,-7990,26,89
1541.630,14068,-7950,26,89
1542.165,14068,-7990,26,89
1542.663,14068,-7946,26,89
1543.189,14068,-7956,26,89
1543.636,14068,-7975,26,89
1544.182,14065,-7931,26,89
1544.690,14068,-7978,26,89
1545.206,14065,-7956,26,89
1545.712,14068,-7990,26,89
1546.201,14058,-7953,26,89
1546.676,14068,-7965,26,89
1547.166,14072,-7984,26,89
1547.656,14065,-7993,26,89
1548.168,14061,-7931,26,89
1548.664,14068,-7993,26,89
1549.145,14061,-7984,26,89
1549.641,14072,-7993,26,89
1550.151,14068,-7975,26,89
1550.729,14065,-7968,26,89
1551.151,14061,-7953,26,89
1551.689,14065,-7940,26,89
1552.266,14065,-7987,26,89
1552.680,14065,-7968,26,89
1553.170,14068,-7959,26,89
1553.696,14065,-8009,26,89
1554.231,14068,-7965,26,89
1554.690,14061,-7965,26,89
1555.226,14065,-7990,26,89
1555.670,14065,-7978,26,89
1556.172,14058,-7931,26,89
1556.677,14065,-8025,26,89
1557.215,14065,-7996,26,89
1557.709,14065,-7965,26,89
1558.140,14065,-7975,26,89
1558.697,14065,-7959,26,89
1559.171,14061,-7978,26,89
1559.694,14061,-7984,26,89
1560.222,14065,-7959,26,89
1560.713,14065,-7971,26,89
1561.191,14061,-7909,26,89
1561.707,14061,-7996,26,89
1562.173,14065,-7940,26,89
1562.680,14061,-7984,26,89
1563.173,14068,-7940,26,89
1563.645,14065,-8025,26,89
1564.169,14061,-7931,26,89
1564.760,14065,-7953,26,89
1565.217,14061,-7940,26,89
1565.666,14061,-7996,26,89
1566.154,14065,-7996,26,89
1566.673,14065,-7946,26,89
1567.178,14058,-7940,26,89
1567.658,14065,-7971,26,89
1568.182,14068,-8018,26,89
1568.652,14065,-7968,26,89
1569.188,14058,-7965,26,89
1569.704,14061,-7940,26,89
1570.145,14061,-7937,26,89
1570.681,14058,-7953,26,89
1571.197,14061,-7996,26,89
1571.697,14058,-7937,26,89
1572.226,14065,-7953,26,89
1572.705,14061,-8025,26,89
1573.236,14061,-7953,26,89
1573.681,14068,-7993,26,89
1574.253,14061,-7975,26,89
1574.698,14061,-7946,26,89
1575.180,14058,-7971,26,89
1575.685,14065,-7975,26,89
1576.178,14061,-7996,26,89
1576.654,14050,-7990,26,89
1577.189,14058,-7978,26,89
1577.668,14061,-7959,26,89
1578.201,14058,-7993,26,89
1578.696,14058,-7934,26,89
1579.205,14058,-8012,26,89
1579.678,14065,-7996,26,89
1580.209,14061,-7975,26,89
1580.652,14058,-7990,26,89
1581.180,14061,-7987,26,89
1581.678,14061,-7946,26,89
1582.207,14061,-7971,26,89
1582.679,14061,-7971,26,89
1583.204,14058,-7984,26,89
1583.685,14061,-7928,26,89
1584.221,14061,-7968,26,89
1584.656,14058,-7953,26,89
1585.200,14061,-8025,26,89
1585.723,14058,-7975,26,89
1586.199,14058,-7946,26,89
1586.686,14058,-7959,26,89
1587.192,14054,-7975,26,89
1587.698,14058,-7959,26,89
1588.186,14061,-8015,26,89
1588.689,14058,-7925,26,89
1589.182,14061,-7996,26,89
1589.728,14058,-7975,26,89
1590.219,14054,-8000,26,89
1590.717,14054,-7984,26,89
1591.182,14058,-7978,26,89
1591.703,14058,-7971,26,89
1592.171,14061,-7993,26,89
1592.690,14058,-7940,26,89
1593.185,14054,-7956,26,89
1593.734,14050,-7990,26,89
1594.229,14061,-8025,26,89
1594.672,14058,-7965,26,89
1595.185,14058,-7975,26,89
1595.687,14054,-7993,26,89
1596.224,14058,-7965,26,89
1596.698,14050,-7931,26,89
1597.187,14061,-7959,26,89
1597.712,14058,-7956,26,89
1598.163,14058,-7971,26,89
1598.721,14054,-7946,26,89
1599.179,14054,-8015,26,89
1599.697,14054,-7934,26,89
1600.229,14065,-7950,26,89
1600.687,14058,-7975,26,89
1601.191,14058,-7971,26,89
1601.670,14058,-7975,26,89
1602.246,14058,-7990,26,89
1602.718,14050,-7950,26,89
1603.207,14054,-7993,26,89
1603.693,14058,-7953,26,89
1604.174,14058,-7968,26,89
1604.691,14058,-7946,26,89
1605.206,14050,-7975,26,89
1605.741,14054,-7993,26,89
1606.183,14058,-7987,26,89
1606.697,14054,-7956,26,89
1607.196,14050,-7946,26,89
1607.717,14054,-7968,26,89
1608.210,14058,-7990,26,89
1608.716,14058,-7937,26,89
1609.228,14054,-7971,26,89
1609.726,14054,-7978,26,89
1610.241,14054,-7971,26,89
1610.732,14050,-7925,26,89
