Time(s),CELL VOLTAGE 1 (100 uV),CELL VOLTAGE 2 (100 uV),CELL VOLTAGE 3 (100 uV),CELL VOLTAGE 4 (100 uV),CELL VOLTAGE 5 (100 uV),CELL VOLTAGE 6 (100 uV),CELL VOLTAGE 7 (100 uV),CELL VOLTAGE 8 (100 uV),CELL VOLTAGE 9 (100 uV),CELL VOLTAGE 10 (100 uV),CELL VOLTAGE 11 (100 uV),CELL VOLTAGE 12 (100 uV),Temperature 1(C),Temperature 2(C),Temperature 3(C)
0.572,40564,40563,40520,124
3.586,40370,40363,40307,40348,40336,40350,40368,40372,40139,40358,40332,40323,124,124,124,124
8.528,40331,40330,40273,40318,40306,40317,40339,40331,40102,40333,40293,40275,124,124,124,124
13.581,40304,40299,40253,40292,40276,40289,40323,40300,40079,40307,40262,40248,124,124,124,124
18.627,40304,40294,40227,40293,40292,40286,40293,40297,40077,40300,40296,40238,124,124,124,124
23.572,40283,40281,40217,40269,40263,40270,40282,40284,40052,40287,40255,40229,124,124,124,124
28.612,40274,40266,40201,40260,40261,40258,40267,40271,40053,40273,40259,40215,124,124,124,124
33.593,40260,40251,40189,40251,40253,40246,40248,40261,40038,40261,40255,40202,124,124,124,124
38.608,40256,40238,40176,40241,40248,40230,40242,40249,40028,40251,40252,40182,124,124,124,124
43.560,40237,40233,40165,40228,40223,40225,40228,40239,40011,40240,40221,40181,124,124,124,124
48.607,40227,40224,40156,40216,40213,40215,40219,40231,39999,40229,40209,40175,124,124,124,124
53.617,40215,40213,40153,40203,40191,40203,40213,40216,39987,40220,40185,40162,124,124,124,124
58.628,40207,40205,40142,40195,40190,40196,40209,40212,39981,40213,40186,40154,124,124,124,124
63.604,40203,40196,40131,40191,40189,40188,40198,40204,39977,40202,40191,40146,124,124,124,124
68.605,40191,40188,40129,40178,40167,40180,40192,40192,39962,40193,40162,40136,124,124,124,124
73.594,40170,40164,40123,40160,40142,40156,40196,40166,39944,40174,40133,40119,124,124,124,124
78.642,40179,40174,40108,40168,40164,40166,40177,40180,39953,40183,40162,40123,124,124,124,124
83.647,40169,40166,40102,40159,40156,40160,40170,40173,39940,40175,40154,40115,124,124,124,124
88.661,40162,40162,40097,40151,40146,40153,40159,40164,39936,40168,40139,40108,124,124,124,124
93.640,40159,40153,40088,40149,40148,40148,40156,40156,39933,40162,40147,40104,124,124,124,124
98.661,40151,40148,40085,40137,40131,40140,40150,40154,39924,40154,40126,40098,124,124,124,124
103.632,40147,40140,40075,40138,40140,40134,40138,40149,39920,40149,40142,40089,124,124,124,124
108.713,40136,40133,40071,40130,40128,40127,40131,40141,39914,40142,40129,40084,124,124,124,124
113.679,40133,40129,40065,40122,40119,40122,40128,40133,39907,40139,40118,40078,124,124,124,124
118.628,40129,40121,40058,40118,40117,40118,40126,40124,39902,40130,40115,40073,124,124,124,124
123.696,40116,40115,40060,40103,40091,40105,40126,40113,39885,40121,40082,40062,124,124,124,124
128.677,40116,40111,40046,40107,40106,40105,40113,40118,39891,40120,40105,40061,124,124,124,124
133.744,40112,40105,40043,40101,40099,40101,40108,40108,39886,40115,40097,40057,124,124,124,124
138.651,40112,40097,40035,40098,40104,40089,40100,40103,39883,40108,40107,40048,124,124,124,124
143.657,40099,40095,40031,40090,40087,40089,40097,40100,39872,40104,40086,40047,124,124,124,124
148.678,40089,40089,40028,40082,40077,40084,40089,40094,39868,40099,40073,40043,124,124,124,124
153.608,40092,40085,40021,40082,40081,40078,40087,40087,39864,40094,40078,40037,124,124,124,124
158.663,40084,40081,40016,40074,40069,40075,40081,40085,39859,40088,40066,40035,124,124,124,124
163.680,40081,40075,40012,40070,40067,40070,40076,40080,39852,40085,40065,40027,124,124,124,124
168.677,40078,40067,40004,40067,40072,40060,40065,40076,39851,40079,40075,40022,124,124,124,124
173.672,40067,40065,40002,40056,40051,40059,40067,40070,39841,40073,40048,40017,124,124,124,124
178.659,40062,40062,39999,40052,40046,40055,40062,40065,39835,40069,40035,40018,124,124,124,124
183.651,40060,40054,39992,40051,40049,40051,40055,40062,39832,40064,40046,40009,124,124,124,124
188.712,40053,40050,39991,40040,40033,40043,40055,40053,39822,40058,40029,40005,124,124,124,124
193.662,40046,40046,39988,40036,40026,40037,40050,40047,39818,40052,40017,39999,124,124,124,124
198.709,40045,40041,39976,40036,40033,40036,40041,40047,39817,40051,40032,39996,124,124,124,124
203.662,40042,40037,39972,40032,40028,40031,40039,40044,39813,40046,40025,39991,124,124,124,124
208.658,40037,40031,39968,40028,40024,40026,40034,40037,39808,40041,40023,39986,124,124,124,124
213.732,40031,40028,39967,40020,40011,40021,40034,40028,39798,40036,40005,39982,124,124,124,124
218.687,40023,40021,39966,40012,40003,40013,40033,40021,39796,40031,39992,39977,124,124,124,124
223.645,40023,40018,39958,40009,40001,40012,40025,40021,39792,40027,39996,39974,124,124,124,124
228.732,40016,40014,39954,40005,39997,40007,40020,40016,39789,40023,39991,39970,124,124,124,124
233.654,40016,40010,39946,40004,40004,40005,40014,40015,39793,40020,40001,39967,124,124,124,124
238.665,40006,40005,39946,39995,39987,39997,40007,40007,39779,40014,39980,39961,124,124,124,124
243.698,40008,40001,39937,39995,39994,39995,40004,40005,39777,40010,39993,39955,124,124,124,124
248.720,39997,39993,39939,39984,39970,39987,40002,39993,39764,40002,39962,39951,124,124,124,124
253.690,39998,39991,39928,39987,39985,39986,39993,39997,39766,40001,39983,39950,124,124,124,124
258.699,39994,39988,39923,39982,39980,39981,39989,39990,39764,39997,39980,39941,124,124,124,124
263.662,39993,39979,39917,39980,39985,39974,39982,39986,39761,39992,39989,39937,124,124,124,124
268.738,39983,39976,39921,39968,39955,39969,39986,39977,39750,39985,39948,39932,124,124,124,124
273.698,39984,39972,39911,39972,39975,39967,39972,39979,39753,39985,39976,39930,124,124,124,124
278.646,39976,39969,39907,39963,39955,39963,39975,39974,39744,39979,39950,39928,124,124,124,124
283.752,39969,39965,39906,39956,39949,39958,39972,39966,39735,39974,39941,39923,124,124,124,124
288.713,39963,39961,39902,39952,39942,39955,39964,39964,39733,39969,39935,39918,124,124,124,124
293.737,39962,39957,39897,39946,39936,39949,39963,39958,39729,39963,39931,39913,124,124,124,124
298.737,39960,39952,39888,39951,39951,39946,39950,39957,39730,39962,39955,39907,124,124,124,124
303.757,39960,39947,39882,39946,39952,39941,39951,39952,39725,39959,39954,39904,124,124,124,124
308.705,39950,39945,39881,39938,39935,39938,39948,39946,39721,39952,39934,39902,124,124,124,124
313.726,39944,39939,39883,39929,39923,39931,39948,39941,39716,39947,39912,39897,124,124,124,124
318.791,39935,39931,39879,39923,39910,39923,39945,39932,39706,39940,39900,39886,124,124,124,124
323.812,39937,39931,39869,39925,39922,39926,39934,39937,39708,39939,39919,39887,124,124,124,124
328.797,39941,39923,39864,39925,39928,39921,39928,39929,39708,39936,39929,39882,124,124,124,124
333.728,39928,39923,39864,39914,39905,39916,39930,39923,39695,39929,39897,39881,124,124,124,124
338.717,39923,39919,39857,39911,39904,39913,39924,39922,39695,39928,39899,39877,124,124,124,124
343.756,39926,39914,39850,39911,39908,39910,39920,39921,39687,39923,39908,39872,124,124,124,124
348.752,39920,39909,39847,39908,39909,39904,39909,39916,39691,39920,39911,39866,124,124,124,124
353.762,39910,39905,39847,39895,39886,39897,39913,39906,39676,39914,39878,39863,124,124,124,124
358.747,39915,39899,39838,39901,39905,39895,39905,39908,39684,39913,39907,39857,124,124,124,124
363.721,39907,39897,39835,39894,39894,39892,39897,39904,39676,39907,39892,39857,124,124,124,124
368.756,39901,39894,39832,39889,39884,39889,39893,39899,39672,39904,39884,39854,124,124,124,124
373.777,39893,39888,39831,39880,39870,39881,39895,39890,39659,39897,39862,39849,124,124,124,124
378.805,39894,39883,39823,39882,39878,39881,39888,39888,39662,39895,39878,39845,124,124,124,124
383.780,39890,39880,39819,39878,39877,39876,39885,39883,39655,39891,39875,39842,124,124,124,124
388.814,39883,39876,39819,39867,39857,39868,39884,39877,39647,39884,39850,39837,124,124,124,124
393.774,39881,39872,39809,39870,39866,39867,39875,39876,39651,39882,39865,39830,124,124,124,124
398.742,39876,39869,39809,39862,39852,39861,39876,39872,39641,39876,39843,39829,124,124,124,124
403.753,39874,39864,39800,39862,39859,39860,39867,39867,39640,39874,39861,39825,124,124,124,124
408.765,39866,39860,39802,39852,39843,39854,39867,39860,39631,39869,39833,39822,124,124,124,124
413.809,39862,39856,39796,39848,39842,39850,39862,39858,39626,39865,39836,39816,124,124,124,124
418.782,39858,39852,39795,39843,39835,39844,39859,39852,39626,39861,39826,39811,124,124,124,124
423.796,39852,39847,39790,39840,39829,39840,39853,39848,39622,39856,39819,39808,124,124,124,124
428.810,39849,39843,39786,39835,39828,39836,39849,39846,39614,39851,39819,39806,124,124,124,124
433.773,39848,39839,39777,39838,39833,39836,39844,39843,39619,39850,39831,39806,124,124,124,124
438.779,39846,39834,39773,39835,39831,39830,39837,39838,39612,39845,39831,39794,124,124,124,124
443.754,39840,39831,39769,39828,39826,39826,39833,39835,39607,39841,39825,39790,124,124,124,124
448.865,39835,39827,39764,39824,39822,39822,39826,39833,39603,39838,39822,39792,124,124,124,124
453.858,39834,39823,39763,39819,39817,39818,39828,39824,39602,39833,39816,39786,124,124,124,124
458.817,39820,39807,39763,39803,39788,39799,39833,39806,39584,39821,39777,39770,124,124,124,124
463.787,39821,39817,39758,39806,39799,39807,39821,39816,39588,39823,39789,39776,124,124,124,124
468.764,39810,39797,39756,39793,39780,39790,39825,39799,39577,39810,39765,39760,124,124,124,124
473.787,39817,39807,39744,39805,39801,39803,39806,39809,39586,39817,39800,39767,124,124,124,124
478.774,39812,39803,39741,39800,39797,39799,39806,39804,39583,39813,39795,39764,124,124,124,124
483.814,39804,39799,39741,39792,39785,39793,39802,39802,39574,39807,39779,39763,124,124,124,124
488.855,39802,39797,39734,39789,39783,39790,39801,39797,39566,39803,39777,39757,124,124,124,124
493.798,39800,39792,39731,39786,39777,39782,39798,39791,39568,39799,39770,39752,124,124,124,124
498.813,39789,39780,39733,39773,39758,39772,39800,39776,39552,39790,39747,39740,124,124,124,124
503.800,39795,39782,39721,39780,39778,39778,39787,39786,39560,39794,39779,39747,124,124,124,124
508.861,39787,39780,39721,39773,39766,39773,39785,39785,39553,39787,39759,39743,124,124,124,124
513.812,39783,39774,39717,39768,39761,39767,39782,39774,39551,39786,39755,39737,124,124,124,124
518.856,39786,39769,39709,39769,39774,39763,39772,39772,39553,39780,39777,39732,124,124,124,124
523.865,39778,39766,39705,39767,39768,39760,39767,39770,39543,39777,39771,39729,124,124,124,124
528.853,39775,39764,39702,39760,39756,39758,39768,39763,39541,39772,39754,39727,124,124,124,124
533.766,39769,39759,39697,39756,39753,39754,39761,39761,39537,39769,39754,39721,124,124,124,124
538.853,39761,39753,39699,39745,39734,39746,39764,39754,39525,39762,39725,39715,124,124,124,124
543.823,39761,39752,39689,39748,39745,39745,39753,39756,39529,39760,39745,39712,124,124,124,124
548.817,39759,39746,39684,39745,39744,39741,39749,39750,39523,39756,39745,39710,124,124,124,124
553.859,39759,39741,39683,39743,39746,39733,39743,39743,39524,39753,39749,39705,124,124,124,124
558.852,39751,39740,39677,39738,39737,39734,39740,39744,39514,39749,39735,39704,124,124,124,124
563.867,39742,39736,39678,39727,39721,39726,39742,39736,39508,39744,39712,39697,124,124,124,124
568.909,39741,39731,39669,39729,39726,39727,39733,39736,39509,39741,39725,39695,124,124,124,124
573.843,39727,39718,39674,39714,39697,39710,39738,39714,39494,39729,39686,39680,124,124,124,124
578.844,39730,39724,39665,39716,39707,39716,39726,39725,39493,39731,39700,39687,124,124,124,124
583.840,39730,39720,39658,39718,39715,39713,39722,39722,39497,39729,39713,39682,124,124,124,124
588.861,39725,39717,39655,39713,39709,39710,39717,39717,39493,39725,39710,39675,124,124,124,124
593.901,39719,39712,39654,39703,39697,39704,39719,39712,39486,39720,39689,39674,124,124,124,124
598.880,39705,39692,39652,39691,39669,39685,39721,39693,39469,39704,39659,39658,124,124,124,124
603.868,39706,39697,39649,39691,39679,39689,39711,39697,39472,39708,39668,39662,124,124,124,124
608.860,39711,39699,39640,39698,39692,39695,39705,39703,39476,39711,39693,39662,124,124,124,124
613.866,39705,39695,39636,39693,39690,39691,39697,39701,39470,39704,39692,39662,124,124,124,124
618.891,39698,39692,39633,39685,39679,39685,39697,39692,39464,39701,39672,39654,124,124,124,124
623.868,39685,39675,39635,39671,39653,39667,39701,39673,39452,39685,39640,39641,124,124,124,124
628.856,39694,39686,39624,39682,39679,39678,39688,39686,39460,39693,39678,39646,124,124,124,124
633.840,39689,39681,39620,39679,39676,39676,39677,39686,39456,39688,39678,39644,124,124,124,124
638.903,39688,39677,39616,39675,39670,39671,39678,39681,39455,39687,39670,39639,124,124,124,124
643.889,39684,39673,39612,39671,39665,39667,39675,39673,39450,39682,39664,39636,124,124,124,124
648.877,39675,39671,39612,39662,39654,39662,39673,39669,39442,39676,39646,39633,124,124,124,124
653.890,39676,39665,39604,39664,39659,39659,39666,39667,39441,39676,39661,39630,124,124,124,124
658.920,39668,39662,39604,39653,39644,39653,39665,39660,39434,39668,39640,39622,124,124,124,124
663.896,39667,39658,39600,39650,39643,39652,39658,39660,39433,39665,39633,39620,124,124,124,124
668.856,39662,39655,39593,39651,39647,39647,39654,39653,39430,39661,39644,39613,124,124,124,124
673.893,39661,39652,39589,39649,39646,39645,39652,39652,39427,39658,39646,39610,124,124,124,124
678.828,39652,39647,39589,39638,39629,39638,39651,39647,39416,39653,39621,39608,124,124,124,124
683.873,39646,39643,39585,39635,39627,39636,39645,39641,39417,39649,39620,39607,124,124,124,124
688.892,39655,39637,39575,39636,39639,39631,39639,39641,39413,39647,39642,39599,124,124,124,124
693.884,39645,39635,39575,39632,39628,39629,39631,39639,39409,39643,39629,39596,124,124,124,124
698.908,39639,39631,39574,39624,39615,39623,39635,39632,39403,39639,39607,39591,124,124,124,124
703.884,39640,39627,39566,39625,39626,39619,39624,39629,39402,39635,39626,39588,124,124,124,124
708.912,39637,39624,39563,39620,39616,39617,39622,39624,39399,39630,39615,39588,124,124,124,124
713.884,39635,39617,39559,39617,39622,39607,39613,39620,39397,39626,39626,39575,124,124,124,124
718.927,39625,39616,39554,39612,39608,39608,39617,39616,39390,39625,39608,39576,124,124,124,124
723.895,39615,39610,39558,39602,39587,39601,39616,39608,39380,39617,39579,39571,124,124,124,124
728.901,39615,39609,39552,39600,39590,39600,39611,39611,39380,39614,39584,39573,124,124,124,124
733.897,39613,39606,39544,39600,39598,39597,39604,39608,39379,39614,39597,39568,124,124,124,124
