Time(s),Voltage(V),Current(A),TEMP (C),Battery_%
900.037,13309,23903,26,15
900.435,13302,23978,26,36
901.060,13305,23968,26,15
901.394,13302,23950,26,36
901.930,13302,23968,26,15
902.445,13302,23971,26,36
902.903,13305,23946,26,15
903.473,13302,23975,26,36
903.894,13309,23956,26,15
904.405,13305,23953,26,36
904.965,13309,23940,26,15
905.434,13302,23953,26,36
905.884,13309,23940,26,15
906.384,13309,23931,26,36
906.934,13309,23975,26,15
907.452,13309,23962,26,36
908.013,13305,23928,26,15
908.526,13309,23981,26,36
908.943,13316,23971,26,15
909.444,13309,23940,26,36
909.915,13309,23934,26,15
910.386,13309,23962,26,36
910.901,13305,23959,26,15
911.383,13309,23975,26,36
911.900,13305,23915,26,15
912.410,13309,23975,26,36
912.911,13312,23937,26,15
913.412,13309,23953,26,36
913.963,13312,23956,26,15
914.405,13309,23959,26,36
914.901,13309,23962,26,15
915.462,13309,23940,26,36
915.928,13309,23953,26,15
916.380,13309,23921,26,36
916.999,13312,23975,26,15
917.389,13309,23946,26,36
917.904,13312,23940,26,15
918.418,13309,23937,26,36
918.937,13312,23962,26,15
919.455,13305,23950,26,36
919.902,13312,23946,26,15
920.424,13316,23962,26,36
920.906,13316,23950,26,15
921.402,13309,23962,26,36
921.883,13316,23978,26,15
922.463,13312,23921,26,36
922.920,13312,23968,26,15
923.389,13316,23950,26,36
923.941,13312,23950,26,15
924.420,13316,23950,26,36
924.899,13309,23937,26,15
925.379,13316,23946,26,37
925.903,13320,23971,26,15
926.379,13312,23940,26,36
926.883,13320,23937,26,15
927.475,13309,23971,26,36
927.957,13320,23981,26,15
928.381,13320,23975,26,36
928.911,13320,23937,26,15
929.492,13316,23928,26,36
929.959,13316,24015,26,15
930.381,13316,23978,26,36
930.899,13320,23953,26,15
931.404,13320,23928,26,36
932.062,13316,23937,26,15
932.507,13323,23953,26,37
932.924,13323,23950,26,15
933.493,13320,23959,26,36
933.880,13316,23931,26,15
934.476,13320,23971,26,36
934.954,13320,23968,26,15
935.368,13312,23971,26,36
935.940,13316,23940,26,15
936.370,13320,23937,26,36
936.901,13320,23959,26,15
937.452,13320,23928,26,36
937.952,13320,23931,26,15
938.493,13312,23981,26,36
938.868,13320,23959,26,15
939.389,13320,23953,26,36
939.915,13320,23959,26,15
940.367,13316,24000,26,36
940.870,13323,23928,26,15
941.402,13320,23915,26,36
941.899,13323,23953,26,15
942.589,13323,23962,26,36
942.994,13327,23950,26,15
943.409,13320,23934,26,36
943.880,13320,23978,26,15
944.370,13320,23937,26,36
944.921,13323,23987,26,15
945.442,13320,23962,26,36
945.887,13320,23968,26,15
946.367,13323,23959,26,37
946.925,13327,23956,26,15
947.446,13323,23996,26,36
947.907,13330,23962,26,16
948.417,13323,23962,26,36
948.915,13320,23968,26,15
949.420,13323,23959,26,37
949.904,13323,23950,26,15
950.472,13320,23975,26,36
950.881,13323,23971,26,15
951.432,13327,23962,26,37
952.061,13330,23937,26,16
952.438,13327,23975,26,36
953.041,13323,23956,26,15
953.376,13323,23921,26,36
953.883,13330,23962,26,16
954.420,13327,23946,26,36
954.885,13327,23953,26,15
955.375,13323,23971,26,36
955.899,13330,23968,26,16
956.417,13327,23971,26,36
957.003,13327,24000,26,15
957.391,13320,23934,26,36
957.936,13323,23928,26,15
958.424,13330,23959,26,37
958.937,13327,23940,26,15
959.400,13323,23993,26,36
959.914,13327,23940,26,15
960.365,13327,23975,26,37
960.980,13338,24015,26,16
961.409,13327,23987,26,36
961.888,13330,23968,26,16
962.368,13327,23971,26,36
962.911,13334,23962,26,16
963.388,13327,23928,26,36
963.872,13327,23971,26,15
964.483,13334,23921,26,37
964.870,13327,23956,26,15
965.471,13330,23950,26,37
965.999,13323,23956,26,15
966.484,13334,23968,26,37
966.865,13330,23956,26,16
967.428,13327,23996,26,36
967.913,13334,23959,26,16
968.383,13334,23950,26,37
968.924,13334,23950,26,16
969.395,13330,23928,26,36
969.861,13334,23921,26,16
970.358,13327,23940,26,36
970.869,13334,23915,26,16
971.390,13334,23990,26,37
971.894,13334,23968,26,16
972.491,13338,23975,26,37
972.864,13334,23956,26,16
973.449,13334,24009,26,37
973.879,13327,23937,26,15
974.524,13338,23937,26,37
974.913,13338,23956,26,16
975.446,13338,23950,26,37
975.924,13334,23981,26,16
976.427,13334,23946,26,37
976.932,13330,23953,26,16
977.364,13330,23959,26,37
978.048,13330,23975,26,16
978.431,13338,23962,26,37
978.889,13334,23934,26,16
979.396,13334,23975,26,37
979.883,13334,23959,26,16
980.415,13334,23940,26,37
980.867,13338,23959,26,16
981.431,13341,23971,26,37
981.882,13334,23940,26,16
982.390,13334,23950,26,37
982.953,13341,23959,26,16
983.507,13341,23962,26,37
983.967,13338,23928,26,16
984.468,13334,23975,26,36
985.067,13341,23934,26,16
985.449,13338,23934,26,37
985.876,13341,23981,26,16
986.509,13338,23956,26,37
987.197,13345,23934,26,16
987.387,13338,23946,26,36
987.917,13341,23937,26,16
988.446,13338,23950,26,37
989.019,13341,23921,26,16
989.348,13341,23978,26,37
989.859,13338,23946,26,16
990.358,13338,23953,26,37
990.897,13341,23953,26,16
991.392,13334,23962,26,36
991.877,13345,23937,26,16
992.345,13341,23946,26,37
992.870,13341,23956,26,16
993.364,13345,23959,26,37
993.979,13338,23971,26,16
994.357,13345,23950,26,37
994.853,13345,23934,26,16
995.427,13345,23981,26,37
995.853,13345,23937,26,16
996.488,13345,23962,26,37
996.992,13341,23962,26,16
997.405,13341,23978,26,37
997.898,13341,23981,26,16
998.395,13345,23975,26,37
998.881,13345,23975,26,16
999.356,13345,23971,26,37
999.960,13345,23953,26,16
1000.404,13345,23962,26,37
1000.860,13345,23934,26,16
1001.443,13341,23959,26,37
1001.848,13352,23937,26,16
1002.423,13348,23971,26,37
1002.905,13341,23950,26,16
1003.411,13348,23975,26,37
1003.894,13348,23975,26,16
1004.345,13341,23975,26,37
1004.972,13345,23953,26,16
1005.451,13345,23918,26,37
1005.885,13341,23990,26,16
1006.377,13341,23975,26,37
1006.887,13345,23956,26,16
1007.343,13352,23962,26,37
1007.838,13345,23978,26,16
1008.340,13345,23953,26,37
1008.884,13348,23962,26,16
1009.416,13348,23953,26,37
1009.939,13345,23956,26,16
1010.335,13341,23953,26,37
1010.889,13348,23993,26,16
1011.432,13352,23962,26,37
1011.957,13348,23946,26,16
1012.346,13348,23978,26,37
1012.875,13348,23981,26,16
1013.355,13352,23953,26,37
1013.918,13352,23987,26,16
1014.460,13352,23946,26,37
1014.908,13356,23968,26,16
1015.378,13352,23996,26,37
1015.899,13348,23946,26,16
1016.414,13348,23928,26,37
1016.909,13348,23956,26,16
1017.431,13356,23946,26,37
1017.924,13352,23975,26,16
1018.332,13352,23968,26,37
1018.844,13352,23971,26,16
1019.400,13356,23931,26,37
1019.851,13352,23928,26,16
1020.374,13348,23956,26,37
1020.830,13352,23940,26,16
1021.476,13352,23956,26,37
1021.975,13348,23978,26,16
1022.451,13348,23928,26,37
1022.876,13352,23946,26,16
1023.404,13352,23940,26,37
1023.977,13352,23931,26,16
1024.375,13348,23953,26,37
1024.867,13352,23962,26,16
1025.461,13352,23918,26,37
1025.843,13348,23962,26,16
1026.344,13356,23953,26,37
1026.994,13352,23990,26,16
1027.374,13352,23956,26,37
1027.913,13356,23975,26,16
1028.383,13352,23978,26,37
1028.837,13356,23968,26,16
1029.355,13352,23987,26,37
1029.838,13356,23996,26,16
1030.384,13356,23975,26,37
1030.859,13356,23940,26,16
1031.518,13359,23940,26,37
1031.904,13356,23950,26,16
1032.422,13356,23946,26,37
1032.884,13356,23956,26,16
1033.334,13356,23975,26,37
1033.881,13359,23956,26,16
1034.362,13359,23940,26,37
1034.862,13359,23953,26,16
1035.406,13356,23959,26,37
1035.844,13359,23931,26,16
1036.324,13356,23968,26,37
1036.821,13366,23940,26,16
1037.349,13359,23928,26,37
1037.962,13363,23993,26,16
1038.371,13359,23978,26,37
1038.871,13356,23950,26,16
1039.320,13359,23981,26,37
1039.913,13359,23946,26,16
1040.325,13359,23946,26,37
1040.920,13359,23987,26,16
1041.358,13363,23921,26,37
1041.893,13359,23931,26,16
1042.416,13366,23928,26,37
1042.986,13366,23962,26,16
1043.459,13352,23962,26,37
1043.876,13356,23968,26,16
1044.319,13363,23971,26,37
1044.894,13363,23953,26,16
1045.401,13359,23928,26,37
1046.136,13366,23946,26,16
1046.386,13363,23950,26,37
1046.868,13359,23993,26,16
1047.399,13363,23987,26,37
1047.827,13363,23940,26,16
1048.327,13363,23987,26,37
1048.978,13363,23959,26,16
1049.355,13363,23975,26,37
1049.878,13356,23975,26,16
1050.372,13366,23946,26,37
1050.881,13363,23975,26,16
1051.403,13359,23956,26,37
1051.823,13370,23956,26,16
1052.329,13359,23918,26,37
1052.835,13370,23959,26,16
1053.375,13366,23946,26,37
1053.905,13366,23937,26,16
1054.344,13366,23934,26,37
1054.836,13366,23931,26,16
1055.355,13370,23996,26,37
1055.857,13366,23968,26,16
1056.396,13366,23953,26,37
1056.842,13374,23971,26,16
1057.458,13366,23956,26,37
1057.848,13370,23956,26,16
1058.345,13370,23962,26,37
1058.932,13370,23931,26,16
1059.438,13370,23962,26,37
1059.832,13370,23971,26,16
1060.310,13374,23928,26,37
1060.874,13374,23956,26,16
1061.372,13366,23950,26,37
1061.936,13366,23975,26,16
1062.330,13363,23915,26,37
1062.832,13370,23971,26,16
1063.324,13363,23981,26,37
1063.857,13366,23971,26,16
1064.394,13370,23959,26,37
1064.886,13370,23962,26,16
1065.394,13366,23975,26,37
1065.918,13370,23971,26,16
1066.398,13366,23971,26,37
1066.899,13370,23968,26,16
1067.344,13374,23946,26,37
1067.919,13366,23962,26,16
1068.386,13374,23934,26,37
1068.902,13374,23956,26,16
1069.343,13370,23990,26,37
1069.822,13370,23968,26,16
1070.318,13374,23934,26,37
1070.812,13377,23956,26,16
1071.345,13370,23959,26,37
1071.860,13377,23987,26,16
1072.315,13374,23962,26,37
1072.860,13381,23962,26,16
1073.346,13370,23946,26,37
1073.804,13377,23956,26,16
1074.320,13370,23968,26,37
1074.802,13377,23946,26,16
1075.436,13374,23953,26,37
1075.804,13374,23950,26,16
1076.365,13374,23962,26,37
1076.828,13374,23959,26,16
1077.329,13377,23956,26,37
1077.814,13370,23956,26,16
1078.597,13377,23971,26,37
1078.835,13381,23978,26,16
1079.319,13377,23915,26,37
1079.860,13377,23956,26,16
1080.303,13384,23971,26,37
1080.880,13377,23959,26,16
1081.335,13381,23962,26,37
1081.824,13377,23937,26,16
1082.399,13381,23918,26,37
1082.853,13377,23956,26,16
1083.299,13377,23962,26,37
1083.901,13377,23956,26,16
1084.325,13381,23975,26,37
1084.858,13377,23971,26,16
1085.313,13377,23959,26,37
1085.832,13381,23931,26,16
1086.293,13381,23959,26,37
1086.854,13377,23953,26,16
1087.426,13377,23987,26,37
1087.811,13381,23968,26,16
1088.315,13374,23990,26,37
1088.871,13381,23937,26,16
1089.364,13377,23975,26,37
1089.800,13377,23918,26,16
1090.307,13384,23959,26,37
1090.796,13381,23928,26,16
1091.373,13381,23968,26,37
1091.801,13381,23950,26,16
1092.437,13381,23990,26,37
1092.911,13384,23950,26,16
1093.363,13388,23990,26,37
1093.831,13381,23975,26,16
1094.316,13384,23990,26,37
1094.796,13381,23993,26,16
1095.309,13388,23956,26,37
1095.809,13388,23978,26,16
1096.303,13381,23959,26,37
1096.811,13388,23971,26,16
1097.348,13384,23971,26,37
1097.789,13388,23953,26,16
1098.312,13388,23996,26,37
1098.816,13384,23937,26,16
1099.320,13384,23946,26,37
1099.802,13388,23959,26,16
1100.345,13381,23987,26,37
1100.873,13384,23968,26,16
1101.296,13384,23968,26,37
1101.916,13388,23921,26,16
1102.303,13388,23937,26,37
1102.852,13384,23959,26,16
1103.291,13388,23956,26,37
1103.867,13388,23978,26,16
1104.347,13388,23956,26,37
1104.787,13384,23962,26,16
1105.298,13388,23950,26,37
1105.824,13392,23918,26,16
1106.419,13392,23950,26,37
1106.988,13388,23968,26,16
1107.438,13388,23950,26,37
1107.832,13388,23990,26,16
1108.306,13388,23990,26,37
1108.816,13388,23946,26,16
1109.305,13392,23928,26,37
1109.903,13392,23928,26,16
1110.383,13388,23962,26,37
1110.815,13392,23968,26,16
1111.282,13392,23956,26,37
1111.859,13388,23978,26,16
1112.411,13388,23975,26,37
1112.779,13388,23959,26,16
1113.296,13392,23953,26,37
1113.834,13392,23962,26,16
1114.485,13395,23956,26,37
1114.811,13392,23962,26,16
1115.365,13388,23937,26,37
1115.795,13392,23921,26,16
1116.317,13399,23993,26,37
1116.776,13392,23962,26,16
1117.365,13395,23953,26,37
1117.825,13395,23946,26,16
1118.282,13399,23950,26,37
1118.800,13388,23978,26,16
1119.351,13392,23959,26,37
1119.901,13388,23975,26,16
1120.415,13395,23956,26,37
1120.804,13392,23987,26,16
1121.310,13399,23931,26,37
1121.819,13395,23946,26,16
1122.353,13392,23931,26,37
1122.800,13392,23962,26,16
1123.306,13395,23953,26,37
1123.843,13395,23918,26,16
1124.325,13399,23962,26,37
1124.812,13392,23953,26,16
1125.355,13399,23950,26,37
1125.799,13406,23962,26,16
1126.349,13395,23937,26,37
1126.967,13399,23956,26,16
1127.387,13395,23946,26,37
1127.776,13392,23962,26,16
1128.285,13399,23934,26,37
1128.915,13399,23975,26,16
1129.384,13395,23990,26,37
1129.772,13399,23937,26,16
1130.287,13399,23987,26,37
1130.892,13392,23940,26,16
1131.324,13399,23968,26,37
1131.793,13399,23956,26,16
1132.303,13395,23978,26,37
1132.888,13399,23912,26,16
1133.359,13399,23975,26,37
1133.768,13399,23928,26,16
1134.365,13402,23981,26,37
1134.827,13399,23950,26,16
1135.371,13399,23959,26,37
1135.822,13402,23978,26,16
1136.350,13402,23987,26,37
1136.841,13399,23978,26,16
1137.347,13399,23968,26,37
1137.845,13392,23962,26,16
1138.266,13406,23953,26,37
1138.831,13399,23975,26,16
1139.329,13399,23968,26,37
1139.956,13402,23940,26,16
1140.305,13402,23962,26,37
1140.828,13406,23981,26,16
1141.275,13399,23981,26,37
1141.787,13399,23968,26,16
1142.379,13406,23962,26,37
1142.862,13406,23953,26,16
1143.270,13406,23971,26,37
1143.772,13402,24000,26,16
1144.263,13406,23975,26,37
1144.768,13402,23937,26,16
1145.372,13413,23962,26,37
1145.874,13399,23959,26,16
1146.278,13399,23978,26,37
1146.891,13406,23996,26,16
1147.282,13406,23971,26,37
1147.831,13410,23937,26,16
1148.261,13402,23978,26,37
1148.939,13402,23928,26,16
1149.300,13413,23959,26,37
1149.811,13410,23931,26,16
1150.416,13406,23962,26,37
1150.772,13410,23962,26,16
1151.308,13406,24006,26,37
1151.767,13413,23968,26,16
1152.313,13406,23971,26,37
1152.783,13410,23975,26,16
1153.272,13406,23978,26,37
1153.903,13410,23928,26,16
1154.335,13406,23987,26,37
1154.849,13410,23928,26,16
1155.363,13410,23946,26,37
1155.756,13406,23971,26,16
1156.370,13406,23959,26,37
1156.792,13410,23959,26,16
1157.280,13410,24000,26,37
1157.814,13413,23968,26,16
1158.367,13410,23931,26,37
1158.850,13413,23950,26,16
1159.346,13410,23956,26,37
1159.806,13413,23962,26,16
1160.364,13410,23968,26,37
1160.800,13410,23950,26,16
1161.348,13417,23956,26,37
1161.829,13413,23956,26,16
1162.313,13413,23990,26,37
1162.884,13410,23962,26,16
1163.309,13413,23946,26,37
1163.852,13413,23990,26,16
1164.280,13410,23956,26,37
1164.825,13413,23962,26,16
1165.257,13410,23940,26,37
1165.756,13413,23987,26,16
1166.319,13417,23937,26,37
1166.783,13413,23950,26,16
1167.328,13417,23937,26,37
1167.794,13417,23971,26,16
1168.308,13410,23981,26,37
1168.764,13417,23953,26,16
1169.297,13417,23971,26,37
1169.824,13417,23946,26,16
1170.264,13417,23990,26,37
1170.842,13417,23956,26,16
1171.335,13420,23953,26,37
1171.800,13413,23934,26,16
1172.265,13413,23928,26,37
1172.748,13413,23962,26,16
1173.351,13420,23940,26,37
1173.786,13420,23950,26,16
1174.278,13420,23950,26,37
1174.807,13417,23912,26,16
1175.427,13420,23971,26,37
1175.797,13420,23968,26,16
1176.335,13413,23950,26,37
1176.824,13417,23950,26,16
1177.286,13420,23962,26,37
1177.816,13417,23975,26,16
1178.301,13417,23931,26,37
1178.857,13420,23968,26,16
1179.317,13413,23956,26,37
1179.840,13420,23959,26,16
1180.315,13417,23959,26,37
1180.751,13420,23975,26,16
1181.340,13420,23959,26,37
1181.935,13417,23921,26,16
1182.283,13420,23956,26,37
1182.786,13420,23937,26,16
1183.258,13417,23950,26,37
1183.748,13420,23968,26,16
1184.307,13424,23962,26,37
1184.756,13417,23962,26,16
1185.307,13428,23931,26,37
1185.767,13424,23937,26,16
1186.312,13428,24012,26,37
1186.982,13420,23921,26,16
1187.314,13428,23940,26,37
1187.816,13428,23953,26,16
1188.284,13417,24012,26,37
1188.759,13428,23978,26,16
1189.306,13420,23962,26,37
1189.743,13428,23975,26,16
1190.241,13428,23903,26,37
1190.758,13428,23940,26,16
1191.328,13428,23953,26,37
1191.845,13431,23971,26,16
1192.305,13417,23996,26,37
1192.744,13424,23953,26,16
1193.347,13424,23990,26,37
1193.800,13424,23975,26,16
1194.239,13428,23940,26,37
1194.818,13431,23946,26,16
1195.249,13431,23968,26,37
1195.825,13424,23956,26,16
1196.317,13424,23937,26,37
1196.736,13431,23953,26,16
1197.388,13428,23975,26,37
1197.771,13420,23934,26,16
1198.391,13431,23968,26,37
1198.760,13428,23971,26,16
1199.279,13424,23953,26,37
1199.821,13435,23959,26,16
1200.244,13428,23950,26,37
1200.763,13428,23934,26,16
1201.235,13431,23962,26,37
1201.850,13431,23950,26,16
1202.315,13431,23918,26,37
1202.760,13428,23962,26,16
1203.240,13428,23968,26,37
1203.811,13431,23981,26,16
1204.394,13424,24000,26,37
1204.732,13435,23968,26,16
1205.327,13431,23931,26,37
1205.855,13428,23962,26,16
1206.350,13431,23940,26,37
1206.735,13431,23937,26,16
1207.272,13431,23931,26,37
1207.869,13435,23962,26,16
1208.304,13428,23962,26,37
1208.806,13428,23975,26,16
1209.232,13438,23968,26,37
1209.804,13435,23959,26,16
1210.355,13431,24000,26,37
1210.818,13435,23953,26,16
1211.233,13435,23971,26,37
1211.831,13435,23993,26,16
1212.243,13435,23962,26,37
1212.747,13435,23946,26,16
1213.265,13431,23962,26,37
1213.727,13435,23946,26,16
1214.372,13438,23953,26,37
1214.755,13431,23962,26,16
1215.294,13431,23953,26,37
1215.857,13438,23940,26,16
1216.243,13428,23975,26,37
1216.887,13431,23959,26,16
1217.282,13442,23937,26,37
1217.907,13431,23971,26,16
1218.222,13435,23962,26,37
1218.826,13435,23959,26,16
1219.224,13435,23956,26,37
1219.725,13435,23971,26,16
1220.220,13438,23953,26,37
1220.801,13442,23940,26,16
1221.267,13435,23962,26,37
1221.751,13438,23931,26,16
1222.234,13428,23940,26,37
1222.832,13438,23956,26,16
1223.261,13438,23971,26,37
1223.799,13438,23946,26,16
1224.267,13435,23946,26,37
1224.728,13442,23937,26,16
1225.269,13435,23959,26,37
1225.754,13438,23937,26,16
1226.269,13435,23950,26,37
1226.967,13435,23975,26,16
1227.224,13442,23959,26,37
1227.924,13442,23978,26,16
1228.231,13438,23950,26,37
1228.716,13438,23956,26,16
1229.371,13449,23959,26,37
1229.733,13438,23959,26,16
1230.246,13446,23953,26,37
1230.738,13442,23953,26,16
1231.249,13435,23971,26,37
1231.781,13442,23968,26,16
1232.219,13446,23953,26,37
1232.714,13442,23940,26,16
1233.251,13438,23940,26,37
1233.749,13438,23962,26,16
1234.219,13442,23934,26,37
1234.749,13442,23937,26,16
1235.251,13442,23959,26,37
1235.799,13449,23934,26,16
1236.281,13449,23934,26,37
1236.986,13449,23959,26,16
1237.220,13442,23987,26,37
1237.770,13449,23959,26,16
1238.248,13446,23968,26,37
1238.759,13446,23921,26,16
1239.230,13449,23937,26,37
1239.727,13446,23934,26,16
1240.230,13446,23953,26,37
1240.770,13453,23968,26,16
1241.319,13446,23987,26,37
1241.734,13438,23968,26,16
1242.344,13446,23987,26,37
1242.743,13446,23956,26,16
1243.233,13453,23915,26,37
1243.740,13449,23993,26,16
1244.208,13446,23959,26,37
1244.814,13453,23931,26,16
1245.268,13453,23946,26,37
1245.799,13453,23946,26,16
1246.329,13449,23950,26,37
1246.789,13449,23953,26,16
1247.212,13446,23931,26,37
1247.728,13446,23934,26,16
1248.278,13449,23962,26,37
1248.824,13449,23968,26,16
1249.334,13453,23993,26,37
1249.772,13456,23962,26,16
1250.297,13453,23968,26,37
1250.805,13449,23975,26,16
1251.221,13456,23981,26,37
1251.818,13453,23978,26,16
1252.283,13449,23931,26,37
1252.744,13446,23953,26,16
1253.293,13449,23993,26,37
1253.769,13453,23981,26,16
1254.222,13453,23990,26,37
1254.869,13453,23971,26,16
1255.210,13456,23975,26,37
1255.783,13453,23971,26,16
1256.208,13449,23928,26,37
1256.795,13446,23934,26,16
1257.254,13449,23940,26,37
1257.746,13456,23962,26,16
1258.202,13460,23968,26,37
1258.705,13446,23975,26,16
1259.276,13453,23968,26,37
1259.768,13456,23950,26,16
1260.268,13453,23959,26,37
1260.772,13456,23956,26,16
1261.325,13460,23962,26,37
1261.752,13456,23946,26,16
1262.336,13453,23937,26,37
1262.765,13460,23978,26,16
1263.218,13453,23962,26,37
1263.828,13453,23918,26,16
1264.199,13453,23956,26,37
1264.828,13453,23959,26,16
1265.306,13456,23918,26,37
1265.751,13456,23959,26,16
1266.196,13460,23968,26,37
1266.938,13453,23934,26,16
1267.350,13460,23975,26,37
1267.814,13467,23978,26,16
1268.224,13456,23959,26,37
1268.734,13456,23956,26,16
1269.299,13460,23971,26,37
1269.739,13456,23918,26,16
1270.231,13460,23978,26,37
1270.703,13464,23971,26,16
1271.196,13456,23953,26,37
1271.812,13456,23987,26,16
1272.219,13460,23934,26,37
1272.821,13453,23940,26,16
1273.248,13464,23934,26,37
1273.804,13460,23934,26,16
1274.299,13460,23975,26,37
1274.739,13460,23968,26,16
1275.239,13460,23968,26,37
1275.704,13460,23946,26,16
1276.219,13464,23950,26,37
1276.782,13464,23971,26,16
1277.283,13467,23975,26,37
1277.777,13464,23968,26,16
1278.186,13464,23953,26,37
1278.805,13456,23971,26,16
1279.298,13464,23968,26,37
1279.801,13460,23968,26,16
1280.219,13467,23931,26,37
1280.749,13467,23950,26,16
1281.192,13464,23950,26,37
1281.767,13464,23959,26,16
1282.196,13464,23950,26,37
1282.708,13464,23956,26,16
1283.253,13471,23956,26,37
1283.764,13464,23996,26,16
1284.191,13464,23981,26,37
1284.691,13464,23946,26,16
1285.200,13464,23975,26,37
1285.781,13471,23940,26,16
1286.209,13467,23959,26,37
1286.719,13467,23990,26,16
1287.235,13467,23978,26,37
1287.723,13467,23996,26,16
1288.243,13467,23950,26,37
1288.741,13467,23956,26,16
1289.321,13467,23940,26,37
1289.752,13467,23953,26,16
1290.264,13471,23978,26,37
1290.682,13467,23956,26,16
1291.299,13471,23990,26,37
1291.739,13471,23950,26,16
1292.306,13464,23956,26,37
1292.783,13471,23996,26,16
1293.183,13467,23956,26,37
1293.731,13471,23975,26,16
1294.259,13464,23962,26,37
1294.819,13471,23981,26,16
1295.249,13471,23946,26,37
1295.729,13464,23953,26,16
1296.178,13474,23978,26,37
1296.677,13471,23946,26,16
1297.289,13471,23953,26,37
1297.792,13471,23959,26,16
1298.261,13471,23953,26,37
1298.811,13467,23953,26,16
1299.212,13471,23956,26,37
1299.719,13471,23940,26,16
1300.277,13471,23987,26,37
1300.828,13474,23959,26,17
1301.253,13474,23950,26,37
1301.757,13471,23937,26,16
1302.234,13474,23909,26,37
1302.797,13471,23956,26,16
1303.183,13471,23978,26,37
1303.724,13471,23946,26,16
1304.275,13474,23981,26,37
1304.684,13471,23950,26,16
1305.284,13478,23962,26,37
1305.707,13478,24006,26,17
1306.196,13474,23937,26,37
1306.704,13474,23978,26,17
1307.284,13471,23996,26,37
1307.758,13482,23956,26,17
1308.217,13474,23975,26,37
1308.706,13482,23950,26,17
1309.259,13474,23959,26,37
1309.679,13474,23981,26,17
1310.185,13474,23953,26,37
1310.777,13478,23937,26,17
1311.212,13471,23956,26,37
1311.716,13478,23950,26,17
1312.197,13471,23946,26,37
1312.674,13478,23940,26,17
1313.268,13478,23971,26,37
1313.671,13478,23971,26,17
1314.271,13478,23934,26,37
1314.736,13482,23975,26,17
1315.193,13474,23931,26,37
1315.679,13478,23937,26,17
1316.190,13478,23946,26,37
1316.773,13478,24015,26,17
1317.206,13482,23968,26,37
1317.675,13485,23962,26,17
1318.166,13485,23978,26,37
1318.701,13478,23968,26,17
1319.221,13478,23959,26,37
1319.710,13482,23990,26,17
1320.284,13478,23946,26,37
1320.671,13485,23956,26,17
1321.203,13482,23959,26,37
1321.673,13485,23978,26,17
1322.212,13482,23962,26,37
1322.683,13482,23953,26,17
1323.248,13485,23953,26,37
1323.751,13482,23959,26,17
1324.281,13482,23990,26,37
1324.804,13478,23959,26,17
1325.343,13489,23918,26,38
1325.667,13482,23962,26,17
1326.238,13482,23975,26,37
1326.843,13482,23975,26,17
1327.178,13478,23971,26,37
1327.666,13485,23981,26,17
1328.246,13485,23953,26,37
1328.691,13482,23959,26,17
1329.191,13482,23987,26,37
1329.670,13492,23975,26,17
1330.219,13485,23971,26,37
1330.788,13489,23934,26,17
1331.164,13489,23990,26,37
1331.776,13489,23950,26,17
1332.211,13489,23953,26,37
1332.870,13489,23962,26,17
1333.169,13489,23981,26,37
1333.676,13489,23953,26,17
1334.188,13489,23959,26,37
1334.749,13489,23962,26,17
1335.190,13482,23968,26,37
1335.664,13489,23981,26,17
1336.158,13492,23993,26,37
1336.723,13489,23937,26,17
1337.235,13489,23968,26,37
1337.659,13489,23940,26,17
1338.171,13492,23937,26,37
1338.679,13489,23981,26,17
1339.291,13492,23950,26,37
1339.665,13489,23937,26,17
1340.383,13492,23950,26,37
1340.680,13489,23959,26,17
1341.157,13485,23950,26,37
1341.653,13489,23953,26,17
1342.228,13492,23959,26,37
1342.677,13500,23953,26,17
1343.228,13489,23962,26,37
1343.727,13492,23975,26,17
1344.197,13489,23968,26,37
1344.767,13492,23937,26,17
1345.243,13496,23950,26,37
1345.692,13496,23946,26,17
1346.152,13492,23971,26,37
1346.739,13496,23953,26,17
1347.185,13496,23937,26,37
1347.668,13492,23956,26,17
1348.196,13489,23959,26,37
1348.719,13492,23937,26,17
1349.164,13500,23990,26,38
1349.698,13500,23990,26,17
1350.164,13492,23946,26,37
1350.812,13496,23975,26,17
1351.305,13496,23971,26,37
1351.713,13500,23990,26,17
1352.253,13500,23946,26,37
1352.759,13500,23950,26,17
1353.150,13492,23962,26,37
1353.726,13496,23962,26,17
1354.155,13492,23987,26,37
1354.664,13500,23959,26,17
1355.148,13500,23937,26,37
1355.672,13492,23946,26,17
1356.308,13496,23959,26,37
1356.699,13500,23978,26,17
1357.213,13500,23921,26,37
1357.694,13492,23971,26,17
1358.200,13503,23956,26,38
1358.664,13500,23990,26,17
1359.161,13492,23968,26,37
1359.727,13496,23971,26,17
1360.293,13500,23996,26,37
1360.695,13503,23971,26,17
1361.230,13500,23946,26,37
1361.679,13503,23962,26,17
1362.249,13500,23968,26,37
1362.676,13500,23968,26,17
1363.215,13503,23975,26,37
1363.670,13503,23968,26,17
1364.241,13500,23962,26,37
1364.679,13496,23962,26,17
1365.251,13496,23950,26,37
1365.678,13492,23959,26,17
1366.209,13503,23956,26,38
1366.749,13496,23981,26,17
1367.152,13500,23956,26,37
1367.736,13503,23971,26,17
1368.156,13507,23959,26,38
1368.697,13503,23940,26,17
1369.184,13503,23953,26,37
1369.693,13503,23928,26,17
1370.186,13507,23959,26,38
1370.649,13510,23937,26,17
1371.168,13500,23953,26,37
