Time(s),CELL VOLTAGE 1 (100 uV),CELL VOLTAGE 2 (100 uV),CELL VOLTAGE 3 (100 uV),CELL VOLTAGE 4 (100 uV),CELL VOLTAGE 5 (100 uV),CELL VOLTAGE 6 (100 uV),CELL VOLTAGE 7 (100 uV),CELL VOLTAGE 8 (100 uV),CELL VOLTAGE 9 (100 uV),CELL VOLTAGE 10 (100 uV),CELL VOLTAGE 11 (100 uV),CELL VOLTAGE 12 (100 uV),Temperature(C)
24.501,34174,34169,34201,34309,34363,34332,35123,35164,35757,35182,35231,35126,124,124,124,124
64.718,35334,35325,35303,35319,35387,35371,35426,35446,36053,35398,35440,35344,124,124,124,124
104.753,35527,35510,35486,35489,35559,35528,35548,35585,36178,35524,35570,35468,124,124,124,124
144.688,35647,35621,35612,35605,35669,35640,35669,35688,36287,35622,35666,35566,124,124,124,124
184.671,35749,35726,35704,35703,35760,35731,35749,35777,36377,35706,35765,35653,124,124,124,124
224.580,35838,35810,35791,35789,35845,35803,35828,35857,36452,35003,35005,34874,124,124,124,124
267.169,34963,34944,34978,35607,35661,35639,35691,35717,36294,35672,35726,35621,124,124,124,124
306.901,35831,35799,35773,35791,35843,35804,35835,35861,36439,35793,35844,35732,124,124,124,124
347.068,35926,35901,35879,35882,35933,35901,35919,35949,36524,35873,35921,35811,124,124,124,124
387.077,36011,35983,35953,35958,36007,35972,36000,36015,36601,35942,35995,35879,124,124,124,124
426.920,36077,36037,36026,36022,36059,36043,36065,36084,36668,36010,36060,35951,124,124,124,124
467.037,36142,36100,36091,36086,36125,36110,36124,36153,36734,36075,36122,36015,124,124,124,124
506.886,36213,36177,36154,36152,36195,36179,36180,36214,36792,36139,36192,36080,124,124,124,124
546.904,36273,36229,36220,36214,36251,36236,36256,36275,36864,36202,36254,36142,124,124,124,124
586.708,36334,36290,36282,36276,36318,36302,36303,36337,36917,36264,36310,36202,124,124,124,124
626.826,36393,36363,36334,36333,36369,36356,36375,36389,36985,36316,36369,36259,124,124,124,124
666.946,36439,36406,36394,36391,36441,36409,36421,36441,37039,36373,36421,36321,124,124,124,124
706.856,36493,36463,36439,36436,36475,36461,36476,36489,37088,36416,36467,36365,124,124,124,124
746.825,36529,36506,36492,36482,36526,36509,36518,36528,37132,36462,36509,36408,124,124,124,124
786.827,36573,36551,36533,36525,36569,36552,36552,36571,37176,36505,36555,36451,124,124,124,124
826.746,36604,36570,36575,36571,36619,36586,36591,36617,37213,36546,36599,36494,124,124,124,124
866.807,36652,36632,36612,36604,36642,36630,36636,36653,37261,36584,36633,36535,124,124,124,124
906.654,36689,36661,36652,36644,36691,36671,36672,36693,37300,36625,36678,36576,124,124,124,124
946.656,36727,36691,36694,36684,36732,36714,36715,36735,37343,36668,36716,36615,124,124,124,124
986.882,36773,36751,36735,36725,36775,36755,36754,36776,37385,36711,36760,36660,124,124,124,124
1026.662,36821,36798,36773,36770,36824,36792,36807,36820,37432,36749,36799,36700,124,124,124,124
1066.727,36864,36838,36815,36808,36858,36839,36841,36863,37469,36792,36844,36743,124,124,124,124
1106.605,36897,36858,36863,36850,36895,36879,36882,36902,37517,36836,36886,36787,124,124,124,124
